type,date,team,position,times
brasileirao_positions,2025-08-03,Flamengo,1,453
brasileirao_positions,2025-08-03,Flamengo,4,74
brasileirao_positions,2025-08-03,Flamengo,2,245
brasileirao_positions,2025-08-03,Flamengo,3,170
brasileirao_positions,2025-08-03,Flamengo,6,16
brasileirao_positions,2025-08-03,Flamengo,10,2
brasileirao_positions,2025-08-03,Flamengo,7,4
brasileirao_positions,2025-08-03,Flamengo,5,29
brasileirao_positions,2025-08-03,Flamengo,8,6
brasileirao_positions,2025-08-03,Flamengo,11,1
brasileirao_positions,2025-08-03,Palmeiras,2,263
brasileirao_positions,2025-08-03,Palmeiras,1,211
brasileirao_positions,2025-08-03,Palmeiras,3,236
brasileirao_positions,2025-08-03,Palmeiras,5,82
brasileirao_positions,2025-08-03,Palmeiras,4,125
brasileirao_positions,2025-08-03,Palmeiras,6,33
brasileirao_positions,2025-08-03,Palmeiras,7,22
brasileirao_positions,2025-08-03,Palmeiras,8,12
brasileirao_positions,2025-08-03,Palmeiras,9,6
brasileirao_positions,2025-08-03,Palmeiras,12,1
brasileirao_positions,2025-08-03,Palmeiras,10,7
brasileirao_positions,2025-08-03,Palmeiras,13,1
brasileirao_positions,2025-08-03,Palmeiras,14,1
brasileirao_positions,2025-08-03,Cruzeiro,3,221
brasileirao_positions,2025-08-03,Cruzeiro,2,299
brasileirao_positions,2025-08-03,Cruzeiro,9,3
brasileirao_positions,2025-08-03,Cruzeiro,5,52
brasileirao_positions,2025-08-03,Cruzeiro,1,263
brasileirao_positions,2025-08-03,Cruzeiro,4,112
brasileirao_positions,2025-08-03,Cruzeiro,6,34
brasileirao_positions,2025-08-03,Cruzeiro,7,9
brasileirao_positions,2025-08-03,Cruzeiro,10,1
brasileirao_positions,2025-08-03,Cruzeiro,8,5
brasileirao_positions,2025-08-03,Cruzeiro,11,1
brasileirao_positions,2025-08-03,Mirassol,4,111
brasileirao_positions,2025-08-03,Mirassol,12,40
brasileirao_positions,2025-08-03,Mirassol,10,74
brasileirao_positions,2025-08-03,Mirassol,7,123
brasileirao_positions,2025-08-03,Mirassol,5,126
brasileirao_positions,2025-08-03,Mirassol,6,127
brasileirao_positions,2025-08-03,Mirassol,11,62
brasileirao_positions,2025-08-03,Mirassol,9,88
brasileirao_positions,2025-08-03,Mirassol,3,49
brasileirao_positions,2025-08-03,Mirassol,13,24
brasileirao_positions,2025-08-03,Mirassol,2,25
brasileirao_positions,2025-08-03,Mirassol,8,107
brasileirao_positions,2025-08-03,Mirassol,14,12
brasileirao_positions,2025-08-03,Mirassol,1,13
brasileirao_positions,2025-08-03,Mirassol,16,9
brasileirao_positions,2025-08-03,Mirassol,15,7
brasileirao_positions,2025-08-03,Mirassol,19,1
brasileirao_positions,2025-08-03,Mirassol,18,2
brasileirao_positions,2025-08-03,Botafogo,5,168
brasileirao_positions,2025-08-03,Botafogo,9,49
brasileirao_positions,2025-08-03,Botafogo,7,100
brasileirao_positions,2025-08-03,Botafogo,4,182
brasileirao_positions,2025-08-03,Botafogo,10,37
brasileirao_positions,2025-08-03,Botafogo,3,111
brasileirao_positions,2025-08-03,Botafogo,6,129
brasileirao_positions,2025-08-03,Botafogo,11,30
brasileirao_positions,2025-08-03,Botafogo,8,76
brasileirao_positions,2025-08-03,Botafogo,2,63
brasileirao_positions,2025-08-03,Botafogo,12,17
brasileirao_positions,2025-08-03,Botafogo,14,4
brasileirao_positions,2025-08-03,Botafogo,1,22
brasileirao_positions,2025-08-03,Botafogo,13,8
brasileirao_positions,2025-08-03,Botafogo,16,2
brasileirao_positions,2025-08-03,Botafogo,15,2
brasileirao_positions,2025-08-03,Bahia,6,114
brasileirao_positions,2025-08-03,Bahia,2,83
brasileirao_positions,2025-08-03,Bahia,4,196
brasileirao_positions,2025-08-03,Bahia,8,56
brasileirao_positions,2025-08-03,Bahia,3,135
brasileirao_positions,2025-08-03,Bahia,14,6
brasileirao_positions,2025-08-03,Bahia,5,185
brasileirao_positions,2025-08-03,Bahia,7,91
brasileirao_positions,2025-08-03,Bahia,1,32
brasileirao_positions,2025-08-03,Bahia,11,19
brasileirao_positions,2025-08-03,Bahia,13,7
brasileirao_positions,2025-08-03,Bahia,9,31
brasileirao_positions,2025-08-03,Bahia,15,5
brasileirao_positions,2025-08-03,Bahia,10,23
brasileirao_positions,2025-08-03,Bahia,12,16
brasileirao_positions,2025-08-03,Bahia,17,1
brasileirao_positions,2025-08-03,Vasco DA Gama,7,16
brasileirao_positions,2025-08-03,Vasco DA Gama,19,54
brasileirao_positions,2025-08-03,Vasco DA Gama,14,94
brasileirao_positions,2025-08-03,Vasco DA Gama,16,146
brasileirao_positions,2025-08-03,Vasco DA Gama,17,128
brasileirao_positions,2025-08-03,Vasco DA Gama,12,72
brasileirao_positions,2025-08-03,Vasco DA Gama,15,115
brasileirao_positions,2025-08-03,Vasco DA Gama,8,19
brasileirao_positions,2025-08-03,Vasco DA Gama,18,156
brasileirao_positions,2025-08-03,Vasco DA Gama,9,20
brasileirao_positions,2025-08-03,Vasco DA Gama,20,14
brasileirao_positions,2025-08-03,Vasco DA Gama,13,82
brasileirao_positions,2025-08-03,Vasco DA Gama,11,44
brasileirao_positions,2025-08-03,Vasco DA Gama,10,32
brasileirao_positions,2025-08-03,Vasco DA Gama,4,3
brasileirao_positions,2025-08-03,Vasco DA Gama,6,3
brasileirao_positions,2025-08-03,Vasco DA Gama,5,2
brasileirao_positions,2025-08-03,Internacional,8,71
brasileirao_positions,2025-08-03,Internacional,5,19
brasileirao_positions,2025-08-03,Internacional,18,30
brasileirao_positions,2025-08-03,Internacional,9,78
brasileirao_positions,2025-08-03,Internacional,13,104
brasileirao_positions,2025-08-03,Internacional,12,107
brasileirao_positions,2025-08-03,Internacional,7,49
brasileirao_positions,2025-08-03,Internacional,15,84
brasileirao_positions,2025-08-03,Internacional,14,91
brasileirao_positions,2025-08-03,Internacional,10,77
brasileirao_positions,2025-08-03,Internacional,17,55
brasileirao_positions,2025-08-03,Internacional,16,66
brasileirao_positions,2025-08-03,Internacional,11,99
brasileirao_positions,2025-08-03,Internacional,6,48
brasileirao_positions,2025-08-03,Internacional,4,14
brasileirao_positions,2025-08-03,Internacional,19,5
brasileirao_positions,2025-08-03,Internacional,20,1
brasileirao_positions,2025-08-03,Internacional,3,2
brasileirao_positions,2025-08-03,Vitoria,9,24
brasileirao_positions,2025-08-03,Vitoria,13,105
brasileirao_positions,2025-08-03,Vitoria,12,68
brasileirao_positions,2025-08-03,Vitoria,17,126
brasileirao_positions,2025-08-03,Vitoria,8,24
brasileirao_positions,2025-08-03,Vitoria,10,48
brasileirao_positions,2025-08-03,Vitoria,14,99
brasileirao_positions,2025-08-03,Vitoria,11,44
brasileirao_positions,2025-08-03,Vitoria,7,15
brasileirao_positions,2025-08-03,Vitoria,16,152
brasileirao_positions,2025-08-03,Vitoria,15,116
brasileirao_positions,2025-08-03,Vitoria,18,104
brasileirao_positions,2025-08-03,Vitoria,6,7
brasileirao_positions,2025-08-03,Vitoria,20,20
brasileirao_positions,2025-08-03,Vitoria,19,44
brasileirao_positions,2025-08-03,Vitoria,5,3
brasileirao_positions,2025-08-03,Vitoria,4,1
brasileirao_positions,2025-08-03,Sao Paulo,10,103
brasileirao_positions,2025-08-03,Sao Paulo,8,113
brasileirao_positions,2025-08-03,Sao Paulo,5,55
brasileirao_positions,2025-08-03,Sao Paulo,6,90
brasileirao_positions,2025-08-03,Sao Paulo,14,51
brasileirao_positions,2025-08-03,Sao Paulo,11,92
brasileirao_positions,2025-08-03,Sao Paulo,12,74
brasileirao_positions,2025-08-03,Sao Paulo,9,104
brasileirao_positions,2025-08-03,Sao Paulo,17,12
brasileirao_positions,2025-08-03,Sao Paulo,3,8
brasileirao_positions,2025-08-03,Sao Paulo,7,92
brasileirao_positions,2025-08-03,Sao Paulo,15,49
brasileirao_positions,2025-08-03,Sao Paulo,13,94
brasileirao_positions,2025-08-03,Sao Paulo,16,23
brasileirao_positions,2025-08-03,Sao Paulo,4,24
brasileirao_positions,2025-08-03,Sao Paulo,18,11
brasileirao_positions,2025-08-03,Sao Paulo,19,2
brasileirao_positions,2025-08-03,Sao Paulo,2,2
brasileirao_positions,2025-08-03,Sao Paulo,1,1
brasileirao_positions,2025-08-03,Atletico-MG,11,85
brasileirao_positions,2025-08-03,Atletico-MG,14,29
brasileirao_positions,2025-08-03,Atletico-MG,8,101
brasileirao_positions,2025-08-03,Atletico-MG,12,61
brasileirao_positions,2025-08-03,Atletico-MG,6,116
brasileirao_positions,2025-08-03,Atletico-MG,5,87
brasileirao_positions,2025-08-03,Atletico-MG,9,106
brasileirao_positions,2025-08-03,Atletico-MG,4,51
brasileirao_positions,2025-08-03,Atletico-MG,15,30
brasileirao_positions,2025-08-03,Atletico-MG,7,127
brasileirao_positions,2025-08-03,Atletico-MG,10,90
brasileirao_positions,2025-08-03,Atletico-MG,13,47
brasileirao_positions,2025-08-03,Atletico-MG,3,27
brasileirao_positions,2025-08-03,Atletico-MG,2,6
brasileirao_positions,2025-08-03,Atletico-MG,17,13
brasileirao_positions,2025-08-03,Atletico-MG,16,17
brasileirao_positions,2025-08-03,Atletico-MG,1,1
brasileirao_positions,2025-08-03,Atletico-MG,20,1
brasileirao_positions,2025-08-03,Atletico-MG,19,1
brasileirao_positions,2025-08-03,Atletico-MG,18,4
brasileirao_positions,2025-08-03,Ceara,12,111
brasileirao_positions,2025-08-03,Ceara,15,106
brasileirao_positions,2025-08-03,Ceara,13,105
brasileirao_positions,2025-08-03,Ceara,18,44
brasileirao_positions,2025-08-03,Ceara,11,107
brasileirao_positions,2025-08-03,Ceara,14,122
brasileirao_positions,2025-08-03,Ceara,16,76
brasileirao_positions,2025-08-03,Ceara,17,62
brasileirao_positions,2025-08-03,Ceara,8,53
brasileirao_positions,2025-08-03,Ceara,10,69
brasileirao_positions,2025-08-03,Ceara,7,28
brasileirao_positions,2025-08-03,Ceara,9,49
brasileirao_positions,2025-08-03,Ceara,5,17
brasileirao_positions,2025-08-03,Ceara,19,21
brasileirao_positions,2025-08-03,Ceara,4,4
brasileirao_positions,2025-08-03,Ceara,6,23
brasileirao_positions,2025-08-03,Ceara,20,2
brasileirao_positions,2025-08-03,Ceara,3,1
brasileirao_positions,2025-08-03,Corinthians,13,77
brasileirao_positions,2025-08-03,Corinthians,7,73
brasileirao_positions,2025-08-03,Corinthians,9,90
brasileirao_positions,2025-08-03,Corinthians,12,112
brasileirao_positions,2025-08-03,Corinthians,5,28
brasileirao_positions,2025-08-03,Corinthians,10,111
brasileirao_positions,2025-08-03,Corinthians,11,97
brasileirao_positions,2025-08-03,Corinthians,6,61
brasileirao_positions,2025-08-03,Corinthians,15,70
brasileirao_positions,2025-08-03,Corinthians,18,14
brasileirao_positions,2025-08-03,Corinthians,14,82
brasileirao_positions,2025-08-03,Corinthians,3,5
brasileirao_positions,2025-08-03,Corinthians,4,23
brasileirao_positions,2025-08-03,Corinthians,17,28
brasileirao_positions,2025-08-03,Corinthians,8,81
brasileirao_positions,2025-08-03,Corinthians,16,38
brasileirao_positions,2025-08-03,Corinthians,19,6
brasileirao_positions,2025-08-03,Corinthians,2,4
brasileirao_positions,2025-08-03,Fluminense,14,51
brasileirao_positions,2025-08-03,Fluminense,11,82
brasileirao_positions,2025-08-03,Fluminense,6,97
brasileirao_positions,2025-08-03,Fluminense,8,107
brasileirao_positions,2025-08-03,Fluminense,10,104
brasileirao_positions,2025-08-03,Fluminense,2,7
brasileirao_positions,2025-08-03,Fluminense,12,63
brasileirao_positions,2025-08-03,Fluminense,7,113
brasileirao_positions,2025-08-03,Fluminense,9,125
brasileirao_positions,2025-08-03,Fluminense,3,21
brasileirao_positions,2025-08-03,Fluminense,5,64
brasileirao_positions,2025-08-03,Fluminense,1,4
brasileirao_positions,2025-08-03,Fluminense,17,13
brasileirao_positions,2025-08-03,Fluminense,4,51
brasileirao_positions,2025-08-03,Fluminense,13,51
brasileirao_positions,2025-08-03,Fluminense,16,14
brasileirao_positions,2025-08-03,Fluminense,18,5
brasileirao_positions,2025-08-03,Fluminense,15,28
brasileirao_positions,2025-08-03,Gremio,15,99
brasileirao_positions,2025-08-03,Gremio,10,74
brasileirao_positions,2025-08-03,Gremio,11,97
brasileirao_positions,2025-08-03,Gremio,16,87
brasileirao_positions,2025-08-03,Gremio,7,28
brasileirao_positions,2025-08-03,Gremio,4,9
brasileirao_positions,2025-08-03,Gremio,17,60
brasileirao_positions,2025-08-03,Gremio,14,109
brasileirao_positions,2025-08-03,Gremio,13,125
brasileirao_positions,2025-08-03,Gremio,6,23
brasileirao_positions,2025-08-03,Gremio,9,81
brasileirao_positions,2025-08-03,Gremio,18,49
brasileirao_positions,2025-08-03,Gremio,12,88
brasileirao_positions,2025-08-03,Gremio,8,46
brasileirao_positions,2025-08-03,Gremio,5,9
brasileirao_positions,2025-08-03,Gremio,19,11
brasileirao_positions,2025-08-03,Gremio,20,2
brasileirao_positions,2025-08-03,Gremio,3,2
brasileirao_positions,2025-08-03,Gremio,2,1
brasileirao_positions,2025-08-03,Santos,16,141
brasileirao_positions,2025-08-03,Santos,17,174
brasileirao_positions,2025-08-03,Santos,13,55
brasileirao_positions,2025-08-03,Santos,18,172
brasileirao_positions,2025-08-03,Santos,15,107
brasileirao_positions,2025-08-03,Santos,14,95
brasileirao_positions,2025-08-03,Santos,19,96
brasileirao_positions,2025-08-03,Santos,11,35
brasileirao_positions,2025-08-03,Santos,10,22
brasileirao_positions,2025-08-03,Santos,20,26
brasileirao_positions,2025-08-03,Santos,5,2
brasileirao_positions,2025-08-03,Santos,12,40
brasileirao_positions,2025-08-03,Santos,9,17
brasileirao_positions,2025-08-03,Santos,8,12
brasileirao_positions,2025-08-03,Santos,7,2
brasileirao_positions,2025-08-03,Santos,6,2
brasileirao_positions,2025-08-03,Santos,4,2
brasileirao_positions,2025-08-03,RB Bragantino,17,21
brasileirao_positions,2025-08-03,RB Bragantino,6,77
brasileirao_positions,2025-08-03,RB Bragantino,15,57
brasileirao_positions,2025-08-03,RB Bragantino,10,106
brasileirao_positions,2025-08-03,RB Bragantino,9,118
brasileirao_positions,2025-08-03,RB Bragantino,16,28
brasileirao_positions,2025-08-03,RB Bragantino,13,60
brasileirao_positions,2025-08-03,RB Bragantino,3,12
brasileirao_positions,2025-08-03,RB Bragantino,7,107
brasileirao_positions,2025-08-03,RB Bragantino,12,82
brasileirao_positions,2025-08-03,RB Bragantino,11,73
brasileirao_positions,2025-08-03,RB Bragantino,5,72
brasileirao_positions,2025-08-03,RB Bragantino,8,100
brasileirao_positions,2025-08-03,RB Bragantino,18,9
brasileirao_positions,2025-08-03,RB Bragantino,14,55
brasileirao_positions,2025-08-03,RB Bragantino,4,18
brasileirao_positions,2025-08-03,RB Bragantino,2,2
brasileirao_positions,2025-08-03,RB Bragantino,19,3
brasileirao_positions,2025-08-03,Fortaleza EC,18,167
brasileirao_positions,2025-08-03,Fortaleza EC,16,148
brasileirao_positions,2025-08-03,Fortaleza EC,11,28
brasileirao_positions,2025-08-03,Fortaleza EC,15,97
brasileirao_positions,2025-08-03,Fortaleza EC,12,42
brasileirao_positions,2025-08-03,Fortaleza EC,17,212
brasileirao_positions,2025-08-03,Fortaleza EC,19,106
brasileirao_positions,2025-08-03,Fortaleza EC,13,50
brasileirao_positions,2025-08-03,Fortaleza EC,7,1
brasileirao_positions,2025-08-03,Fortaleza EC,14,76
brasileirao_positions,2025-08-03,Fortaleza EC,10,17
brasileirao_positions,2025-08-03,Fortaleza EC,20,35
brasileirao_positions,2025-08-03,Fortaleza EC,9,10
brasileirao_positions,2025-08-03,Fortaleza EC,8,11
brasileirao_positions,2025-08-03,Sport Recife,19,263
brasileirao_positions,2025-08-03,Sport Recife,20,603
brasileirao_positions,2025-08-03,Sport Recife,18,82
brasileirao_positions,2025-08-03,Sport Recife,16,10
brasileirao_positions,2025-08-03,Sport Recife,17,27
brasileirao_positions,2025-08-03,Sport Recife,14,4
brasileirao_positions,2025-08-03,Sport Recife,15,9
brasileirao_positions,2025-08-03,Sport Recife,12,1
brasileirao_positions,2025-08-03,Sport Recife,13,1
brasileirao_positions,2025-08-03,Juventude,20,296
brasileirao_positions,2025-08-03,Juventude,18,151
brasileirao_positions,2025-08-03,Juventude,19,387
brasileirao_positions,2025-08-03,Juventude,16,43
brasileirao_positions,2025-08-03,Juventude,17,68
brasileirao_positions,2025-08-03,Juventude,10,3
brasileirao_positions,2025-08-03,Juventude,14,19
brasileirao_positions,2025-08-03,Juventude,11,4
brasileirao_positions,2025-08-03,Juventude,15,19
brasileirao_positions,2025-08-03,Juventude,12,5
brasileirao_positions,2025-08-03,Juventude,13,4
brasileirao_positions,2025-08-03,Juventude,9,1
brasileirao_positions,2025-08-04,Cruzeiro,1,272
brasileirao_positions,2025-08-04,Cruzeiro,5,55
brasileirao_positions,2025-08-04,Cruzeiro,2,268
brasileirao_positions,2025-08-04,Cruzeiro,10,3
brasileirao_positions,2025-08-04,Cruzeiro,3,226
brasileirao_positions,2025-08-04,Cruzeiro,6,39
brasileirao_positions,2025-08-04,Cruzeiro,4,116
brasileirao_positions,2025-08-04,Cruzeiro,7,11
brasileirao_positions,2025-08-04,Cruzeiro,11,1
brasileirao_positions,2025-08-04,Cruzeiro,8,8
brasileirao_positions,2025-08-04,Cruzeiro,9,1
brasileirao_positions,2025-08-04,Palmeiras,2,256
brasileirao_positions,2025-08-04,Palmeiras,1,187
brasileirao_positions,2025-08-04,Palmeiras,3,239
brasileirao_positions,2025-08-04,Palmeiras,4,151
brasileirao_positions,2025-08-04,Palmeiras,6,49
brasileirao_positions,2025-08-04,Palmeiras,5,82
brasileirao_positions,2025-08-04,Palmeiras,8,13
brasileirao_positions,2025-08-04,Palmeiras,7,16
brasileirao_positions,2025-08-04,Palmeiras,11,5
brasileirao_positions,2025-08-04,Palmeiras,9,1
brasileirao_positions,2025-08-04,Palmeiras,10,1
brasileirao_positions,2025-08-04,Bahia,3,139
brasileirao_positions,2025-08-04,Bahia,6,125
brasileirao_positions,2025-08-04,Bahia,8,65
brasileirao_positions,2025-08-04,Bahia,2,87
brasileirao_positions,2025-08-04,Bahia,13,8
brasileirao_positions,2025-08-04,Bahia,7,84
brasileirao_positions,2025-08-04,Bahia,1,36
brasileirao_positions,2025-08-04,Bahia,4,192
brasileirao_positions,2025-08-04,Bahia,5,163
brasileirao_positions,2025-08-04,Bahia,12,9
brasileirao_positions,2025-08-04,Bahia,9,37
brasileirao_positions,2025-08-04,Bahia,11,16
brasileirao_positions,2025-08-04,Bahia,14,5
brasileirao_positions,2025-08-04,Bahia,10,29
brasileirao_positions,2025-08-04,Bahia,16,2
brasileirao_positions,2025-08-04,Bahia,17,3
brasileirao_positions,2025-08-04,Sao Paulo,4,27
brasileirao_positions,2025-08-04,Sao Paulo,16,47
brasileirao_positions,2025-08-04,Sao Paulo,7,102
brasileirao_positions,2025-08-04,Sao Paulo,13,83
brasileirao_positions,2025-08-04,Sao Paulo,11,92
brasileirao_positions,2025-08-04,Sao Paulo,9,102
brasileirao_positions,2025-08-04,Sao Paulo,8,109
brasileirao_positions,2025-08-04,Sao Paulo,10,100
brasileirao_positions,2025-08-04,Sao Paulo,15,45
brasileirao_positions,2025-08-04,Sao Paulo,6,66
brasileirao_positions,2025-08-04,Sao Paulo,14,55
brasileirao_positions,2025-08-04,Sao Paulo,12,67
brasileirao_positions,2025-08-04,Sao Paulo,5,57
brasileirao_positions,2025-08-04,Sao Paulo,2,7
brasileirao_positions,2025-08-04,Sao Paulo,17,20
brasileirao_positions,2025-08-04,Sao Paulo,18,10
brasileirao_positions,2025-08-04,Sao Paulo,3,10
brasileirao_positions,2025-08-04,Sao Paulo,19,1
brasileirao_positions,2025-08-04,Flamengo,5,44
brasileirao_positions,2025-08-04,Flamengo,2,258
brasileirao_positions,2025-08-04,Flamengo,1,464
brasileirao_positions,2025-08-04,Flamengo,3,150
brasileirao_positions,2025-08-04,Flamengo,6,11
brasileirao_positions,2025-08-04,Flamengo,4,67
brasileirao_positions,2025-08-04,Flamengo,7,5
brasileirao_positions,2025-08-04,Flamengo,8,1
brasileirao_positions,2025-08-04,Botafogo,6,141
brasileirao_positions,2025-08-04,Botafogo,3,104
brasileirao_positions,2025-08-04,Botafogo,5,171
brasileirao_positions,2025-08-04,Botafogo,4,172
brasileirao_positions,2025-08-04,Botafogo,7,97
brasileirao_positions,2025-08-04,Botafogo,2,77
brasileirao_positions,2025-08-04,Botafogo,8,70
brasileirao_positions,2025-08-04,Botafogo,9,42
brasileirao_positions,2025-08-04,Botafogo,1,28
brasileirao_positions,2025-08-04,Botafogo,10,38
brasileirao_positions,2025-08-04,Botafogo,11,28
brasileirao_positions,2025-08-04,Botafogo,12,13
brasileirao_positions,2025-08-04,Botafogo,15,4
brasileirao_positions,2025-08-04,Botafogo,14,4
brasileirao_positions,2025-08-04,Botafogo,13,9
brasileirao_positions,2025-08-04,Botafogo,16,2
brasileirao_positions,2025-08-04,Gremio,7,38
brasileirao_positions,2025-08-04,Gremio,17,67
brasileirao_positions,2025-08-04,Gremio,14,99
brasileirao_positions,2025-08-04,Gremio,18,43
brasileirao_positions,2025-08-04,Gremio,9,77
brasileirao_positions,2025-08-04,Gremio,10,64
brasileirao_positions,2025-08-04,Gremio,16,106
brasileirao_positions,2025-08-04,Gremio,15,104
brasileirao_positions,2025-08-04,Gremio,20,5
brasileirao_positions,2025-08-04,Gremio,12,112
brasileirao_positions,2025-08-04,Gremio,5,17
brasileirao_positions,2025-08-04,Gremio,13,104
brasileirao_positions,2025-08-04,Gremio,11,80
brasileirao_positions,2025-08-04,Gremio,8,37
brasileirao_positions,2025-08-04,Gremio,6,25
brasileirao_positions,2025-08-04,Gremio,19,15
brasileirao_positions,2025-08-04,Gremio,4,5
brasileirao_positions,2025-08-04,Gremio,3,2
brasileirao_positions,2025-08-04,Internacional,8,70
brasileirao_positions,2025-08-04,Internacional,11,104
brasileirao_positions,2025-08-04,Internacional,12,101
brasileirao_positions,2025-08-04,Internacional,15,83
brasileirao_positions,2025-08-04,Internacional,18,32
brasileirao_positions,2025-08-04,Internacional,16,74
brasileirao_positions,2025-08-04,Internacional,5,21
brasileirao_positions,2025-08-04,Internacional,9,72
brasileirao_positions,2025-08-04,Internacional,17,46
brasileirao_positions,2025-08-04,Internacional,13,97
brasileirao_positions,2025-08-04,Internacional,10,79
brasileirao_positions,2025-08-04,Internacional,14,113
brasileirao_positions,2025-08-04,Internacional,7,55
brasileirao_positions,2025-08-04,Internacional,2,1
brasileirao_positions,2025-08-04,Internacional,6,39
brasileirao_positions,2025-08-04,Internacional,4,7
brasileirao_positions,2025-08-04,Internacional,19,6
brasileirao_positions,2025-08-04,Mirassol,9,89
brasileirao_positions,2025-08-04,Mirassol,4,96
brasileirao_positions,2025-08-04,Mirassol,10,72
brasileirao_positions,2025-08-04,Mirassol,8,114
brasileirao_positions,2025-08-04,Mirassol,6,139
brasileirao_positions,2025-08-04,Mirassol,5,129
brasileirao_positions,2025-08-04,Mirassol,12,30
brasileirao_positions,2025-08-04,Mirassol,11,44
brasileirao_positions,2025-08-04,Mirassol,1,7
brasileirao_positions,2025-08-04,Mirassol,7,121
brasileirao_positions,2025-08-04,Mirassol,2,29
brasileirao_positions,2025-08-04,Mirassol,3,59
brasileirao_positions,2025-08-04,Mirassol,18,2
brasileirao_positions,2025-08-04,Mirassol,14,23
brasileirao_positions,2025-08-04,Mirassol,17,5
brasileirao_positions,2025-08-04,Mirassol,15,10
brasileirao_positions,2025-08-04,Mirassol,13,24
brasileirao_positions,2025-08-04,Mirassol,16,7
brasileirao_positions,2025-08-04,Vasco DA Gama,10,41
brasileirao_positions,2025-08-04,Vasco DA Gama,15,110
brasileirao_positions,2025-08-04,Vasco DA Gama,13,75
brasileirao_positions,2025-08-04,Vasco DA Gama,16,129
brasileirao_positions,2025-08-04,Vasco DA Gama,12,65
brasileirao_positions,2025-08-04,Vasco DA Gama,19,59
brasileirao_positions,2025-08-04,Vasco DA Gama,17,153
brasileirao_positions,2025-08-04,Vasco DA Gama,14,94
brasileirao_positions,2025-08-04,Vasco DA Gama,11,49
brasileirao_positions,2025-08-04,Vasco DA Gama,7,12
brasileirao_positions,2025-08-04,Vasco DA Gama,18,155
brasileirao_positions,2025-08-04,Vasco DA Gama,20,10
brasileirao_positions,2025-08-04,Vasco DA Gama,9,25
brasileirao_positions,2025-08-04,Vasco DA Gama,8,11
brasileirao_positions,2025-08-04,Vasco DA Gama,6,6
brasileirao_positions,2025-08-04,Vasco DA Gama,3,1
brasileirao_positions,2025-08-04,Vasco DA Gama,5,4
brasileirao_positions,2025-08-04,Vasco DA Gama,4,1
brasileirao_positions,2025-08-04,Corinthians,11,103
brasileirao_positions,2025-08-04,Corinthians,12,98
brasileirao_positions,2025-08-04,Corinthians,17,27
brasileirao_positions,2025-08-04,Corinthians,5,29
brasileirao_positions,2025-08-04,Corinthians,13,98
brasileirao_positions,2025-08-04,Corinthians,10,107
brasileirao_positions,2025-08-04,Corinthians,14,71
brasileirao_positions,2025-08-04,Corinthians,16,41
brasileirao_positions,2025-08-04,Corinthians,7,77
brasileirao_positions,2025-08-04,Corinthians,9,103
brasileirao_positions,2025-08-04,Corinthians,6,66
brasileirao_positions,2025-08-04,Corinthians,8,83
brasileirao_positions,2025-08-04,Corinthians,15,50
brasileirao_positions,2025-08-04,Corinthians,19,10
brasileirao_positions,2025-08-04,Corinthians,18,20
brasileirao_positions,2025-08-04,Corinthians,4,13
brasileirao_positions,2025-08-04,Corinthians,3,3
brasileirao_positions,2025-08-04,Corinthians,2,1
brasileirao_positions,2025-08-04,Atletico-MG,12,50
brasileirao_positions,2025-08-04,Atletico-MG,9,103
brasileirao_positions,2025-08-04,Atletico-MG,4,68
brasileirao_positions,2025-08-04,Atletico-MG,11,71
brasileirao_positions,2025-08-04,Atletico-MG,5,83
brasileirao_positions,2025-08-04,Atletico-MG,10,110
brasileirao_positions,2025-08-04,Atletico-MG,14,47
brasileirao_positions,2025-08-04,Atletico-MG,7,111
brasileirao_positions,2025-08-04,Atletico-MG,8,105
brasileirao_positions,2025-08-04,Atletico-MG,13,49
brasileirao_positions,2025-08-04,Atletico-MG,15,34
brasileirao_positions,2025-08-04,Atletico-MG,3,29
brasileirao_positions,2025-08-04,Atletico-MG,6,96
brasileirao_positions,2025-08-04,Atletico-MG,17,13
brasileirao_positions,2025-08-04,Atletico-MG,2,6
brasileirao_positions,2025-08-04,Atletico-MG,16,22
brasileirao_positions,2025-08-04,Atletico-MG,1,2
brasileirao_positions,2025-08-04,Atletico-MG,18,1
brasileirao_positions,2025-08-04,Santos,13,85
brasileirao_positions,2025-08-04,Santos,14,99
brasileirao_positions,2025-08-04,Santos,18,123
brasileirao_positions,2025-08-04,Santos,19,31
brasileirao_positions,2025-08-04,Santos,6,9
brasileirao_positions,2025-08-04,Santos,17,156
brasileirao_positions,2025-08-04,Santos,15,122
brasileirao_positions,2025-08-04,Santos,10,47
brasileirao_positions,2025-08-04,Santos,12,63
brasileirao_positions,2025-08-04,Santos,20,13
brasileirao_positions,2025-08-04,Santos,9,30
brasileirao_positions,2025-08-04,Santos,16,133
brasileirao_positions,2025-08-04,Santos,7,15
brasileirao_positions,2025-08-04,Santos,8,15
brasileirao_positions,2025-08-04,Santos,11,51
brasileirao_positions,2025-08-04,Santos,5,7
brasileirao_positions,2025-08-04,Santos,4,1
brasileirao_positions,2025-08-04,Fortaleza EC,14,88
brasileirao_positions,2025-08-04,Fortaleza EC,18,215
brasileirao_positions,2025-08-04,Fortaleza EC,16,113
brasileirao_positions,2025-08-04,Fortaleza EC,19,112
brasileirao_positions,2025-08-04,Fortaleza EC,12,34
brasileirao_positions,2025-08-04,Fortaleza EC,20,36
