fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
190067,"Felipe Gomes Da Silva, Brazil",UTC,2015-05-09T21:30:00+00:00,1431207000,1431207000,1431210600,,Allianz Parque,Sao Paulo,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,2,2,0,0,2,2,,,,
190068,"Elmo Alves Resende Cunha, Brazil",UTC,2015-05-09T21:30:00+00:00,1431207000,1431207000,1431210600,,Arena Condá,Chapeco,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,132,Chapecoense-sc,https://media.api-sports.io/football/teams/132.png,True,147,Coritiba,https://media.api-sports.io/football/teams/147.png,False,2,1,1,1,2,1,,,,
190069,"Thiago Duarte Peixoto, Brazil",UTC,2015-05-10T00:00:00+00:00,1431216000,1431216000,1431219600,,Estádio do Maracanã,Rio de Janeiro,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,795,Joinville,https://media.api-sports.io/football/teams/795.png,False,1,0,0,0,1,0,,,,
190070,"Heber Roberto Lopes, Brazil",UTC,2015-05-10T14:00:00+00:00,1431266400,1431266400,1431270000,,Arena do Grêmio,Porto Alegre,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,130,Gremio,https://media.api-sports.io/football/teams/130.png,,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,,3,3,1,0,3,3,,,,
190074,"Wilton Pereira Sampaio, Brazil",UTC,2015-05-10T19:00:00+00:00,1431284400,1431284400,1431288000,,Ilha do Retiro,Recife,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,True,137,Figueirense,https://media.api-sports.io/football/teams/137.png,False,4,1,1,0,4,1,,,,
190071,"Marcelo De Lima Henrique, Brazil",UTC,2015-05-10T19:00:00+00:00,1431284400,1431284400,1431288000,,Morumbi,Sao Paulo,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,False,2,1,0,0,2,1,,,,
190073,"Luiz Flavio De Oliveira, Brazil",UTC,2015-05-10T19:00:00+00:00,1431284400,1431284400,1431288000,,Arena da Baixada,Curitiba,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,True,119,Internacional,https://media.api-sports.io/football/teams/119.png,False,3,0,1,0,3,0,,,,
190072,"Anderson Daronco, Brazil",UTC,2015-05-10T19:00:00+00:00,1431284400,1431284400,1431288000,,Estádio Mineirão,Belo Horizonte,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,0,1,0,0,0,1,,,,
190075,"Braulio Da Silva Machado, Brazil",UTC,2015-05-10T21:30:00+00:00,1431293400,1431293400,1431297000,,São Januário,Rio de Janeiro,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,151,Goias,https://media.api-sports.io/football/teams/151.png,,0,0,0,0,0,0,,,,
190076,"Dewson Fernando Freitas da Silva, Brazil",UTC,2015-05-10T21:30:00+00:00,1431293400,1431293400,1431297000,,Estádio da Ressacada,Florianopolis,Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2015,Regular Season - 1,145,Avai,https://media.api-sports.io/football/teams/145.png,,128,Santos,https://media.api-sports.io/football/teams/128.png,,1,1,0,1,1,1,,,,
