fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
488814,Diego Fernando Silva,UTC,2020-01-18T22:00:00+00:00,1579384800,1579384800,1579388400,7803,Estádio Jóse do Rego Maciel,"Recife, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,13974,Santa Cruz,https://media.api-sports.io/football/teams/13974.png,True,12299,Petrolina,https://media.api-sports.io/football/teams/12299.png,False,3,0,3,0,3,0,,,,
488815,Rodrigo José Pereira de Lima,UTC,2020-01-18T23:00:00+00:00,1579388400,1579388400,1579392000,226,Estádio Luiz José de Lacerda,"Caruaru, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,2210,Central SC,https://media.api-sports.io/football/teams/2210.png,False,13098,Retrô,https://media.api-sports.io/football/teams/13098.png,True,0,2,0,0,0,2,,,,
488816,Michelangelo Martins de Almeida Junior,UTC,2020-01-19T19:00:00+00:00,1579460400,1579460400,1579464000,12670,Estádio Eládio de Barros Carvalho,"Recife, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,755,Nautico Recife,https://media.api-sports.io/football/teams/755.png,,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,,1,1,0,1,1,1,,,,
488817,Paulo Belence Alves dos Prazeres Filho,UTC,2020-01-19T19:00:00+00:00,1579460400,1579460400,1579464000,226,Estádio Luiz José de Lacerda,"Caruaru, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,7818,Acadêmica Vitória,https://media.api-sports.io/football/teams/7818.png,False,13097,Decisão,https://media.api-sports.io/football/teams/13097.png,True,0,1,0,0,0,1,,,,
488818,Jose Woshington,UTC,2020-01-19T19:00:00+00:00,1579460400,1579460400,1579464000,7039,Estádio Valdemar Viana de Araújo,"Afogados da Ingazeira, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,9995,Afogados,https://media.api-sports.io/football/teams/9995.png,True,1205,Salgueiro,https://media.api-sports.io/football/teams/1205.png,False,2,1,0,1,2,1,,,,
488819,Gilberto Rodrigues Castro Junior,UTC,2020-01-21T23:00:00+00:00,1579647600,1579647600,1579651200,12670,Estádio Eládio de Barros Carvalho,"Recife, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,13098,Retrô,https://media.api-sports.io/football/teams/13098.png,False,13974,Santa Cruz,https://media.api-sports.io/football/teams/13974.png,True,1,2,1,0,1,2,,,,
488820,Tiago Nascimento dos Santos,UTC,2020-01-23T00:30:00+00:00,1579739400,1579739400,1579743000,253,Itaipava Arena Pernambuco,"Recife, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,,7818,Acadêmica Vitória,https://media.api-sports.io/football/teams/7818.png,,1,1,1,0,1,1,,,,
488821,Gleidson Ferreira Leite,UTC,2020-01-25T23:00:00+00:00,1579993200,1579993200,1579996800,2934,Estádio Cornélio de Barros Muniz,"Salgueiro, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,1205,Salgueiro,https://media.api-sports.io/football/teams/1205.png,,2210,Central SC,https://media.api-sports.io/football/teams/2210.png,,1,1,1,1,1,1,,,,
488823,Nairon Pereira de Lira,UTC,2020-01-26T19:00:00+00:00,1580065200,1580065200,1580068800,7833,Estádio Paulo de Souza Coelho,"Petrolina, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,12299,Petrolina,https://media.api-sports.io/football/teams/12299.png,False,755,Nautico Recife,https://media.api-sports.io/football/teams/755.png,True,0,1,0,0,0,1,,,,
488822,Anderson Luis Marques,UTC,2020-01-26T19:00:00+00:00,1580065200,1580065200,1580068800,226,Estádio Luiz José de Lacerda,"Caruaru, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,13097,Decisão,https://media.api-sports.io/football/teams/13097.png,False,9995,Afogados,https://media.api-sports.io/football/teams/9995.png,True,0,4,0,4,0,4,,,,
488824,Diego Fernando Silva,UTC,2020-01-28T23:00:00+00:00,1580252400,1580252400,1580256000,253,Itaipava Arena Pernambuco,"Recife, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 3,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,True,2210,Central SC,https://media.api-sports.io/football/teams/2210.png,False,1,0,1,0,1,0,,,,
488825,Deborah Cecilia Correia,UTC,2020-01-30T00:30:00+00:00,1580344200,1580344200,1580347800,12670,Estádio Eládio de Barros Carvalho,"Recife, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 3,755,Nautico Recife,https://media.api-sports.io/football/teams/755.png,True,13097,Decisão,https://media.api-sports.io/football/teams/13097.png,False,4,0,2,0,4,0,,,,
488826,Tiago Nascimento dos Santos,UTC,2020-02-01T19:00:00+00:00,1580583600,1580583600,1580587200,7039,Estádio Valdemar Viana de Araújo,"Afogados da Ingazeira, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 3,9995,Afogados,https://media.api-sports.io/football/teams/9995.png,,13098,Retrô,https://media.api-sports.io/football/teams/13098.png,,2,2,0,0,2,2,,,,
488827,Cesar Pereira Leite,UTC,2020-02-01T23:00:00+00:00,1580598000,1580598000,1580601600,2934,Estádio Cornélio de Barros Muniz,"Salgueiro, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 3,1205,Salgueiro,https://media.api-sports.io/football/teams/1205.png,True,12299,Petrolina,https://media.api-sports.io/football/teams/12299.png,False,2,0,0,0,2,0,,,,
488828,Rodrigo José Pereira de Lima,UTC,2020-02-02T19:00:00+00:00,1580670000,1580670000,1580673600,7803,Estádio Jóse do Rego Maciel,"Recife, Pernambuco",Match Finished,FT,90,622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 3,13974,Santa Cruz,https://media.api-sports.io/football/teams/13974.png,True,7818,Acadêmica Vitória,https://media.api-sports.io/football/teams/7818.png,False,1,0,1,0,1,0,,,,
