fixture_id,fixture_date,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_short,league_id,league_season,league_round,teams_home_id,teams_home_name,teams_away_id,teams_away_name,goals_home,goals_away,score_fulltime_home,score_fulltime_away,kickoff_time_known,source
9020170001,2017-03-07T20:15:00+00:00,,Estadio Zorros del Desierto,Calama,FT,13,2017,Group Stage - 1,2319,Deportes Iquique,1174,Guaraní,0,1,0,1,True,2017 Copa Libertadores group stage
9020170002,2017-03-07T22:30:00+00:00,,Estadio Félix Capriles,Cochabamba,FT,13,2017,Group Stage - 1,3705,Jorge Wilstermann,2348,Peñarol,6,2,6,2,True,2017 Copa Libertadores group stage
9020170003,2017-03-08T00:00:00+00:00,,Arena da Baixada,Curitiba,FT,13,2017,Group Stage - 1,134,Atletico Paranaense,2994,Universidad Católica,2,2,2,2,True,2017 Copa Libertadores group stage
9020170004,2017-03-08T00:45:00+00:00,,Estadio José Pachencho Romero,Maracaibo,FT,13,2017,Group Stage - 1,8000041,Zulia,132,Chapecoense-sc,1,2,1,2,True,2017 Copa Libertadores group stage
9020170005,2017-03-08T22:30:00+00:00,,Estadio Malvinas Argentinas,Mendoza,FT,13,2017,Group Stage - 1,439,Godoy Cruz,1062,Atletico-MG,1,1,1,1,True,2017 Copa Libertadores group stage
9020170006,2017-03-08T22:30:00+00:00,,Estadio Ramón Tahuichi Aguilera,Santa Cruz de la Sierra,FT,13,2017,Group Stage - 1,8000033,Sport Boys,1179,Libertad,3,3,3,3,True,2017 Copa Libertadores group stage
9020170007,2017-03-09T00:45:00+00:00,,Estadio Monumental José Fierro,Tucumán,FT,13,2017,Group Stage - 1,455,Atlético Tucumán,121,Palmeiras,1,1,1,1,True,2017 Copa Libertadores group stage
9020170008,2017-03-09T00:45:00+00:00,,Estádio do Maracanã,Rio de Janeiro,FT,13,2017,Group Stage - 1,127,Flamengo,460,San Lorenzo,4,0,4,0,True,2017 Copa Libertadores group stage
9020170009,2017-03-09T22:30:00+00:00,,Estadio Agustín Tovar,Barinas,FT,13,2017,Group Stage - 1,2806,Zamora,130,Gremio,0,2,0,2,True,2017 Copa Libertadores group stage
9020170010,2017-03-10T00:00:00+00:00,,Estadio Ciudad de Lanús,Lanús,FT,13,2017,Group Stage - 1,446,Lanús,2356,Nacional,0,1,0,1,True,2017 Copa Libertadores group stage
9020170011,2017-03-10T00:00:00+00:00,,Estadio Hernando Siles,La Paz,FT,13,2017,Group Stage - 1,3711,The Strongest,1139,Santa Fe,2,0,2,0,True,2017 Copa Libertadores group stage
9020170012,2017-03-10T00:45:00+00:00,,Estadio Nacional,Lima,FT,13,2017,Group Stage - 1,2546,Sporting Cristal,128,Santos,1,1,1,1,True,2017 Copa Libertadores group stage
9020170013,2017-03-14T22:30:00+00:00,,Estadio Monumental de la UNSA,Arequipa,FT,13,2017,Group Stage - 1,2554,Melgar,1148,Emelec,1,0,1,0,True,2017 Copa Libertadores group stage
9020170014,2017-03-15T00:00:00+00:00,,Estádio Olímpico Nilton Santos,Rio de Janeiro,FT,13,2017,Group Stage - 1,120,Botafogo,450,Estudiantes,2,1,2,1,True,2017 Copa Libertadores group stage
9020170015,2017-03-15T00:45:00+00:00,,Estadio Monumental Isidro Romero Carbo,Guayaquil,FT,13,2017,Group Stage - 1,1152,Barcelona,1137,Atlético Nacional,2,1,2,1,True,2017 Copa Libertadores group stage
9020170016,2017-03-15T22:30:00+00:00,,Estadio Gran Parque Central,Montevideo,FT,13,2017,Group Stage - 2,2356,Nacional,8000041,Zulia,0,1,0,1,True,2017 Copa Libertadores group stage
9020170017,2017-03-15T22:30:00+00:00,,Estadio Pedro Bidegain,Buenos Aires,FT,13,2017,Group Stage - 2,460,San Lorenzo,134,Atletico Paranaense,0,1,0,1,True,2017 Copa Libertadores group stage
9020170018,2017-03-16T00:00:00+00:00,,Estadio Atanasio Girardot,Medellín,FT,13,2017,Group Stage - 1,1128,Independiente Medellín,435,River Plate,1,3,1,3,True,2017 Copa Libertadores group stage
9020170019,2017-03-16T00:45:00+00:00,,Estadio San Carlos de Apoquindo,Las Condes,FT,13,2017,Group Stage - 2,2994,Universidad Católica,127,Flamengo,1,0,1,0,True,2017 Copa Libertadores group stage
9020170020,2017-03-16T00:45:00+00:00,,Allianz Parque,São Paulo,FT,13,2017,Group Stage - 2,121,Palmeiras,3705,Jorge Wilstermann,1,0,1,0,True,2017 Copa Libertadores group stage
9020170021,2017-03-16T22:30:00+00:00,,Arena Condá,Chapecó,FT,13,2017,Group Stage - 2,132,Chapecoense-sc,446,Lanús,1,3,1,3,True,2017 Copa Libertadores group stage
9020170022,2017-03-17T00:00:00+00:00,,Estadio Campeón del Siglo,Montevideo,FT,13,2017,Group Stage - 2,2348,Peñarol,455,Atlético Tucumán,2,1,2,1,True,2017 Copa Libertadores group stage
9020170023,2017-03-17T00:45:00+00:00,,Estadio El Campín,Bogotá,FT,13,2017,Group Stage - 2,1139,Santa Fe,2546,Sporting Cristal,3,0,3,0,True,2017 Copa Libertadores group stage
9020170024,2017-03-17T00:45:00+00:00,,Estádio Urbano Caldeira,Santos,FT,13,2017,Group Stage - 2,128,Santos,3711,The Strongest,2,0,2,0,True,2017 Copa Libertadores group stage
9020170025,2017-04-11T22:30:00+00:00,,Estadio Félix Capriles,Cochabamba,FT,13,2017,Group Stage - 3,3705,Jorge Wilstermann,455,Atlético Tucumán,2,1,2,1,True,2017 Copa Libertadores group stage
9020170026,2017-04-11T22:30:00+00:00,,Estadio Dr. Nicolás Léoz,Asunción,FT,13,2017,Group Stage - 2,1179,Libertad,439,Godoy Cruz,1,2,1,2,True,2017 Copa Libertadores group stage
9020170027,2017-04-12T00:00:00+00:00,,Estadio Ciudad de La Plata,La Plata,FT,13,2017,Group Stage - 2,450,Estudiantes,1152,Barcelona,0,2,0,2,True,2017 Copa Libertadores group stage
9020170028,2017-04-12T00:45:00+00:00,,Arena do Grêmio,Porto Alegre,FT,13,2017,Group Stage - 2,130,Gremio,2319,Deportes Iquique,3,2,3,2,True,2017 Copa Libertadores group stage
9020170029,2017-04-12T22:30:00+00:00,,Estadio Defensores del Chaco,Asunción,FT,13,2017,Group Stage - 2,1174,Guaraní,2806,Zamora,3,1,3,1,True,2017 Copa Libertadores group stage
9020170030,2017-04-13T00:00:00+00:00,,Estadio San Carlos de Apoquindo,Las Condes,FT,13,2017,Group Stage - 3,2994,Universidad Católica,460,San Lorenzo,1,1,1,1,True,2017 Copa Libertadores group stage
9020170031,2017-04-13T00:45:00+00:00,,Estádio do Maracanã,Rio de Janeiro,FT,13,2017,Group Stage - 3,127,Flamengo,134,Atletico Paranaense,2,1,2,1,True,2017 Copa Libertadores group stage
9020170032,2017-04-13T00:45:00+00:00,,Allianz Parque,São Paulo,FT,13,2017,Group Stage - 3,121,Palmeiras,2348,Peñarol,3,2,3,2,True,2017 Copa Libertadores group stage
