fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,fixture_status_extra,league_standings,chave
1170093,Maguielson Lima Barbosa,UTC,2024-02-20T19:30:00+00:00,1708457400,1708457400.0,1708461000.0,2943.0,Estádio Aluízio Ferreira de Oliveira,"Porto Velho, Rondônia",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,12946,Porto Velho,https://media.api-sports.io/football/teams/12946.png,True,1198,remo,https://media.api-sports.io/football/teams/1198.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,
1170086,Caio Max Augusto Vieira,UTC,2024-02-20T23:00:00+00:00,1708470000,1708470000.0,1708473600.0,7315.0,Estádio José Olímpio da Rocha,"Águia Branca, Espírito Santo",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,18307,Nova Venécia,https://media.api-sports.io/football/teams/18307.png,False,2618,Botafogo SP,https://media.api-sports.io/football/teams/2618.png,True,1.0,2.0,1.0,0.0,1.0,2.0,,,,,,,
1170112,Afro Rocha de Carvalho Filho,UTC,2024-02-21T18:30:00+00:00,1708540200,1708540200.0,1708543800.0,,Estádio Ciro Machado do Espírito Santo,"Vila Planalto, Distrito Federal",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,12925,Real FC,https://media.api-sports.io/football/teams/12925.png,True,1218,Sao Raimundo,https://media.api-sports.io/football/teams/1218.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,,,
1170094,Paulo Belence Alves dos Prazeres Filho,UTC,2024-02-21T19:00:00+00:00,1708542000,1708542000.0,1708545600.0,12657.0,Estádio Governador Alberto Tavares Silva,"Teresina, Piauí",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,2221,River AC,https://media.api-sports.io/football/teams/2221.png,,1221,Ypiranga-RS,https://media.api-sports.io/football/teams/1221.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,
1170092,Sávio Pereira,UTC,2024-02-21T19:30:00+00:00,1708543800,1708543800.0,1708547400.0,20767.0,Estádio Municipal Carlos Zamith,"Manaus, Amazonas",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,18308,Manauara,https://media.api-sports.io/football/teams/18308.png,False,13098,Retrô,https://media.api-sports.io/football/teams/13098.png,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,
1170083,Rafael Rodrigo Klein,UTC,2024-02-21T22:15:00+00:00,1708553700,1708553700.0,1708557300.0,5687.0,Estádio Governador Antônio Mariz,"Sousa, Paraíba",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,7864,Sousa,https://media.api-sports.io/football/teams/7864.png,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,
1170118,José Mendonça,UTC,2024-02-21T22:30:00+00:00,1708554600,1708554600.0,1708558200.0,7044.0,Estádio Paulo Barreto de Menezes,"Lagarto, Sergipe",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,2204,AO Itabaiana,https://media.api-sports.io/football/teams/2204.png,False,2208,Brasiliense,https://media.api-sports.io/football/teams/2208.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
1170097,Jefferson Ferreira de Moraes,UTC,2024-02-21T22:30:00+00:00,1708554600,1708554600.0,1708558200.0,224.0,Estádio Governador Ernani Sátyro,"Campina Grande, Paraíba",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,7787,Treze,https://media.api-sports.io/football/teams/7787.png,,754,ABC,https://media.api-sports.io/football/teams/754.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
1170085,Bruno Mota Correia,UTC,2024-02-21T22:30:00+00:00,1708554600,1708554600.0,1708558200.0,5655.0,Estádio Municipal Jonas Duarte,"Anápolis, Goiás",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,7852,Anápolis,https://media.api-sports.io/football/teams/7852.png,True,2227,Tombense,https://media.api-sports.io/football/teams/2227.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
1170096,João Gobi,UTC,2024-02-21T22:30:00+00:00,1708554600,1708554600.0,1708558200.0,217.0,Estádio Elcyr Resende de Mendonça,"Saquarema, Rio de Janeiro",Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2024,1st Round,13107,Audax Rio,https://media.api-sports.io/football/teams/13107.png,,7835,Portuguesa RJ,https://media.api-sports.io/football/teams/7835.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
