fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,fixture_status_extra,league_standings,chave
44698,,UTC,2017-02-22T19:00:00+00:00,1487790000,1487790000.0,1487793600.0,,"Estádio José Gomes da Costa (Murici, Alagoas)",,Match Finished,PEN,120.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,1210,Murici Fc,https://media.api-sports.io/football/teams/1210.png,True,125,America Mineiro,https://media.api-sports.io/football/teams/125.png,False,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,4.0,,,
44697,,UTC,2017-02-22T22:30:00+00:00,1487802600,1487802600.0,1487806200.0,,Estadio Manoel Barradas,Salvador,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,794,Bragantino,https://media.api-sports.io/football/teams/794.png,False,3.0,2.0,2.0,1.0,3.0,2.0,,,,,,,
44695,,UTC,2017-02-22T22:30:00+00:00,1487802600,1487802600.0,1487806200.0,,Estadio Heriberto Hülse,Criciuma,Match Finished,PEN,120.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,140,Criciuma,https://media.api-sports.io/football/teams/140.png,True,1203,Altos,https://media.api-sports.io/football/teams/1203.png,False,2.0,2.0,1.0,0.0,2.0,2.0,,,4.0,3.0,,,
44696,,UTC,2017-02-22T22:30:00+00:00,1487802600,1487802600.0,1487806200.0,,Estádio do Canindé,Sao Paulo,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,1214,Portuguesa,https://media.api-sports.io/football/teams/1214.png,False,2206,Boavista SC,https://media.api-sports.io/football/teams/2206.png,True,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,
44693,,UTC,2017-02-23T00:45:00+00:00,1487810700,1487810700.0,1487814300.0,,Estádio Beira Rio,Porto Alegre,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,143,Oeste,https://media.api-sports.io/football/teams/143.png,False,4.0,1.0,3.0,0.0,4.0,1.0,,,,,,,
44694,,UTC,2017-02-23T00:45:00+00:00,1487810700,1487810700.0,1487814300.0,,Ilha do Retiro,Recife,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,True,1220,Sete De Dourados,https://media.api-sports.io/football/teams/1220.png,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,,,,
44692,,UTC,2017-02-23T00:45:00+00:00,1487810700,1487810700.0,1487814300.0,,Estádio Mineirão,Belo Horizonte,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,1219,Sao Francisco,https://media.api-sports.io/football/teams/1219.png,False,6.0,0.0,5.0,0.0,6.0,0.0,,,,,,,
44691,,UTC,2017-02-24T00:30:00+00:00,1487896200,1487896200.0,1487899800.0,,Estádio Couto Pereira,Curitiba,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,147,Coritiba,https://media.api-sports.io/football/teams/147.png,False,1207,ASA,https://media.api-sports.io/football/teams/1207.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,,,
44687,,UTC,2017-03-01T22:30:00+00:00,1488407400,1488407400.0,1488411000.0,,Estádio da Ressacada,Florianopolis,Match Finished,PEN,120.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,145,Avai,https://media.api-sports.io/football/teams/145.png,False,752,Luverdense,https://media.api-sports.io/football/teams/752.png,True,1.0,1.0,0.0,1.0,1.0,1.0,,,2.0,3.0,,,
44686,,UTC,2017-03-01T22:30:00+00:00,1488407400,1488407400.0,1488411000.0,,Frasqueirão,Natal,Match Finished,PEN,120.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2017,2nd Round,754,ABC,https://media.api-sports.io/football/teams/754.png,True,1217,Gremio Osasco Audax,https://media.api-sports.io/football/teams/1217.png,False,1.0,1.0,0.0,0.0,1.0,1.0,,,4.0,1.0,,,
