fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,fixture_status_extra,league_standings,chave
247613,,UTC,2018-01-30T22:00:00+00:00,1517349600,1517349600.0,1517353200.0,,"Estádio Lomanto Júnior (Vitória da Conquista, Bahia)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1225,Vitoria Da Conquista,https://media.api-sports.io/football/teams/1225.png,,153,BOA,https://media.api-sports.io/football/teams/153.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
247614,,UTC,2018-01-30T23:30:00+00:00,1517355000,1517355000.0,1517358600.0,,Estádio Centenário,Caxias do Sul,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7770,Caxias,https://media.api-sports.io/football/teams/7770.png,,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
247615,,UTC,2018-01-31T18:00:00+00:00,1517421600,1517421600.0,1517425200.0,,Estádio Janio Moraes,Nova Iguacu,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7782,Nova Iguaçu,https://media.api-sports.io/football/teams/7782.png,,794,Bragantino,https://media.api-sports.io/football/teams/794.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
247616,,UTC,2018-01-31T21:30:00+00:00,1517434200,1517434200.0,1517437800.0,,Eucyzao,Saquarema,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,2206,Boavista SC,https://media.api-sports.io/football/teams/2206.png,,119,Internacional,https://media.api-sports.io/football/teams/119.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,
247617,,UTC,2018-01-31T21:30:00+00:00,1517434200,1517434200.0,1517437800.0,,Estadio Dr. Ronaldo Junqueira,Pocos de Caldas,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7769,Caldense,https://media.api-sports.io/football/teams/7769.png,False,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,
247618,,UTC,2018-01-31T22:00:00+00:00,1517436000,1517436000.0,1517439600.0,,Estadio Domingos Silveira Gonzales,Tubarao,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1204,Tubarao,https://media.api-sports.io/football/teams/1204.png,True,2233,America-RN,https://media.api-sports.io/football/teams/2233.png,False,2.0,0.0,2.0,0.0,2.0,0.0,,,,,,,
247619,,UTC,2018-01-31T22:00:00+00:00,1517436000,1517436000.0,1517439600.0,,Estadio Joao Correa da Silveira,Sao Leopoldo,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7767,Aimoré,https://media.api-sports.io/football/teams/7767.png,False,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,True,1.0,2.0,1.0,0.0,1.0,2.0,,,,,,,
247620,,UTC,2018-01-31T22:30:00+00:00,1517437800,1517437800.0,1517441400.0,,Parque do Sabiá,Uberlandia,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1196,Uberlandia,https://media.api-sports.io/football/teams/1196.png,True,7779,Ituano,https://media.api-sports.io/football/teams/7779.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,
247626,,UTC,2018-01-31T23:30:00+00:00,1517441400,1517441400.0,1517445000.0,,Estadio Etelvino Mendonca,Itabaiana,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,2204,AO Itabaiana,https://media.api-sports.io/football/teams/2204.png,False,795,Joinville,https://media.api-sports.io/football/teams/795.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,
247627,,UTC,2018-01-31T23:30:00+00:00,1517441400,1517441400.0,1517445000.0,,"Estádio Governador João Castelo Ribeiro Gonçalves (São Luís, Maranhão)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7773,Cordino,https://media.api-sports.io/football/teams/7773.png,,755,Nautico Recife,https://media.api-sports.io/football/teams/755.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
247624,,UTC,2018-01-31T23:30:00+00:00,1517441400,1517441400.0,1517445000.0,,"Estádio Municipal Presidente Getúlio Vargas (Fortaleza, Ceará)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7774,Floresta,https://media.api-sports.io/football/teams/7774.png,False,1197,Botafogo PB,https://media.api-sports.io/football/teams/1197.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,,,
247623,,UTC,2018-01-31T23:30:00+00:00,1517441400,1517441400.0,1517445000.0,,"Estádio Municipal Antônio Dias (Tucuruí, Pará)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7776,Independente PA,https://media.api-sports.io/football/teams/7776.png,False,155,Sampaio Correa,https://media.api-sports.io/football/teams/155.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
247622,,UTC,2018-01-31T23:30:00+00:00,1517441400,1517441400.0,1517445000.0,,"Estádio General Sampaio (Porto Nacional, Tocantins)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7777,Interporto,https://media.api-sports.io/football/teams/7777.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
247621,,UTC,2018-01-31T23:30:00+00:00,1517441400,1517441400.0,1517445000.0,,"Estádio Universitário Pedro Pedrossian (Campo Grande, Mato Grosso do Sul)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7783,Novoperário,https://media.api-sports.io/football/teams/7783.png,False,1205,Salgueiro,https://media.api-sports.io/football/teams/1205.png,True,2.0,3.0,1.0,2.0,2.0,3.0,,,,,,,
247625,,UTC,2018-01-31T23:30:00+00:00,1517441400,1517441400.0,1517445000.0,,O Amigão,Campina Grande,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7787,Treze,https://media.api-sports.io/football/teams/7787.png,False,137,Figueirense,https://media.api-sports.io/football/teams/137.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,,,
247628,,UTC,2018-01-31T23:45:00+00:00,1517442300,1517442300.0,1517445900.0,,Estadio Conselheiro Galvao,Rio de Janeiro,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7780,Madureira,https://media.api-sports.io/football/teams/7780.png,False,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
247629,,UTC,2018-02-01T00:00:00+00:00,1517443200,1517443200.0,1517446800.0,,"Estádio Municipal Gentil Valério (Ariquemes, Rondônia)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,2219,Real Desportivo Ariquemes,https://media.api-sports.io/football/teams/2219.png,False,148,Londrina,https://media.api-sports.io/football/teams/148.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
247630,,UTC,2018-02-01T00:30:00+00:00,1517445000,1517445000.0,1517448600.0,,"Estádio Alberto Oliveira (Feira de Santana, Bahia)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1200,Fluminense De Feira,https://media.api-sports.io/football/teams/1200.png,True,753,Santa Cruz,https://media.api-sports.io/football/teams/753.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,,,
247631,,UTC,2018-02-01T21:15:00+00:00,1517519700,1517519700.0,1517523300.0,,Estádio Zama Maciel,Patos de Minas,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,2228,Uniao Trabalhadores,https://media.api-sports.io/football/teams/2228.png,,122,Parana,https://media.api-sports.io/football/teams/122.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
247632,,UTC,2018-02-01T23:30:00+00:00,1517527800,1517527800.0,1517531400.0,,Estadio Santa Rosa,Novo Hamburgo,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1199,Novo Hamburgo,https://media.api-sports.io/football/teams/1199.png,True,149,Paysandu,https://media.api-sports.io/football/teams/149.png,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,,,
247633,,UTC,2018-02-06T21:15:00+00:00,1517951700,1517951700.0,1517955300.0,,"Arena da Amazônia (Manaus, Amazonas)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7781,Nacional AM,https://media.api-sports.io/football/teams/7781.png,,139,Ponte Preta,https://media.api-sports.io/football/teams/139.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
247634,,UTC,2018-02-06T22:15:00+00:00,1517955300,1517955300.0,1517958900.0,,Estadio Elmo Serejo Farias,Taguatinga,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,2208,Brasiliense,https://media.api-sports.io/football/teams/2208.png,,143,Oeste,https://media.api-sports.io/football/teams/143.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
247635,,UTC,2018-02-06T22:30:00+00:00,1517956200,1517956200.0,1517959800.0,,Estádio Major José Levy Sobrinho,Limeira,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1201,Inter De Limeira,https://media.api-sports.io/football/teams/1201.png,True,2220,Rio Branco,https://media.api-sports.io/football/teams/2220.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,
247636,,UTC,2018-02-06T23:30:00+00:00,1517959800,1517959800.0,1517963400.0,,"Estádio Annibal Batista de Toledo (Aparecida de Goiânia, Goiás)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1202,Aparecidense,https://media.api-sports.io/football/teams/1202.png,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,False,2.0,1.0,0.0,1.0,2.0,1.0,,,,,,,
247637,,UTC,2018-02-07T18:00:00+00:00,1518026400,1518026400.0,1518030000.0,,"Estádio Maria de Lourdes Abadia (Ceilândia, Distrito Federal)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7771,Ceilândia,https://media.api-sports.io/football/teams/7771.png,False,145,Avai,https://media.api-sports.io/football/teams/145.png,True,2.0,3.0,1.0,1.0,2.0,3.0,,,,,,,
247638,,UTC,2018-02-07T18:30:00+00:00,1518028200,1518028200.0,1518031800.0,,"Estádio José Olívio Soares (Cachoeiro de Itapemirim, Espírito Santo)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7778,Itapemirim,https://media.api-sports.io/football/teams/7778.png,False,1198,remo,https://media.api-sports.io/football/teams/1198.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,,,
247639,,UTC,2018-02-07T19:00:00+00:00,1518030000,1518030000.0,1518033600.0,,Estadio Municipal Felipe Raulino,Altos,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1203,Altos,https://media.api-sports.io/football/teams/1203.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,,,
247642,,UTC,2018-02-07T21:30:00+00:00,1518039000,1518039000.0,1518042600.0,,Manoel Dantas Barretto,Ceara-Mirim,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7775,Globo,https://media.api-sports.io/football/teams/7775.png,False,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,0.0,2.0,0.0,2.0,0.0,2.0,,,,,,,
247641,,UTC,2018-02-07T21:30:00+00:00,1518039000,1518039000.0,1518042600.0,,"Estádio Governador Alberto Tavares Silva (Teresina, Piauí)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7784,Parnahyba,https://media.api-sports.io/football/teams/7784.png,,147,Coritiba,https://media.api-sports.io/football/teams/147.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,
247643,,UTC,2018-02-07T21:30:00+00:00,1518039000,1518039000.0,1518042600.0,,"Estádio Milton Corrêa (Macapá, Amapá)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7785,Santos AP,https://media.api-sports.io/football/teams/7785.png,False,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,,,,
247640,,UTC,2018-02-07T21:30:00+00:00,1518039000,1518039000.0,1518042600.0,,Anacleto Campanella,Sao Caetano do Sul,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7786,São Caetano,https://media.api-sports.io/football/teams/7786.png,,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,
247644,,UTC,2018-02-07T22:30:00+00:00,1518042600,1518042600.0,1518046200.0,,"Estádio Municipal Olímpico Albino Turbay (Cianorte, Paraná)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1194,Cianorte,https://media.api-sports.io/football/teams/1194.png,True,754,ABC,https://media.api-sports.io/football/teams/754.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,
247648,,UTC,2018-02-07T23:30:00+00:00,1518046200,1518046200.0,1518049800.0,,"Estádio Municipal Presidente Getúlio Vargas (Fortaleza, Ceará)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1195,Ferroviario,https://media.api-sports.io/football/teams/1195.png,True,7772,Confiança,https://media.api-sports.io/football/teams/7772.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,,,
247647,,UTC,2018-02-07T23:30:00+00:00,1518046200,1518046200.0,1518049800.0,,"Estádio Artur Marinho (Corumbá, Mato Grosso do Sul)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1206,Corumbaense,https://media.api-sports.io/football/teams/1206.png,True,1207,ASA,https://media.api-sports.io/football/teams/1207.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
247645,,UTC,2018-02-07T23:30:00+00:00,1518046200,1518046200.0,1518049800.0,,"Estádio Municipal Massami Uriú (Sinop, Mato Grosso)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1213,Sinop Fc,https://media.api-sports.io/football/teams/1213.png,False,151,Goias,https://media.api-sports.io/football/teams/151.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
247646,,UTC,2018-02-07T23:30:00+00:00,1518046200,1518046200.0,1518049800.0,,"Arena Pantanal (Cuiabá, Mato Grosso)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7788,União Rondonópolis,https://media.api-sports.io/football/teams/7788.png,False,146,CRB,https://media.api-sports.io/football/teams/146.png,True,1.0,3.0,0.0,1.0,1.0,3.0,,,,,,,
247649,,UTC,2018-02-07T23:45:00+00:00,1518047100,1518047100.0,1518050700.0,,"Estádio Augusto Bauer (Brusque, Santa Catarina)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1211,Brusque,https://media.api-sports.io/football/teams/1211.png,False,129,Ceara,https://media.api-sports.io/football/teams/129.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,
247650,,UTC,2018-02-07T23:45:00+00:00,1518047100,1518047100.0,1518050700.0,,"Arena da Floresta (Rio Branco, Acre)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,7768,Atlético Acreano,https://media.api-sports.io/football/teams/7768.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
247652,,UTC,2018-02-08T00:30:00+00:00,1518049800,1518049800.0,1518053400.0,,"Estádio Raimundo Ribeiro de Souza (Boa Vista, Roraima)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,1218,Sao Raimundo,https://media.api-sports.io/football/teams/1218.png,False,142,Vila Nova,https://media.api-sports.io/football/teams/142.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,
247651,,UTC,2018-02-08T00:30:00+00:00,1518049800,1518049800.0,1518053400.0,,"Arena da Amazônia (Manaus, Amazonas)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,1st Round,2214,Manaus FC,https://media.api-sports.io/football/teams/2214.png,,150,CSA,https://media.api-sports.io/football/teams/150.png,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,
44616,,UTC,2018-02-15T00:30:00+00:00,1518654600,1518654600.0,1518658200.0,,"Estádio Alberto Oliveira (Feira de Santana, Bahia)",,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,2nd Round,1200,Fluminense De Feira,https://media.api-sports.io/football/teams/1200.png,False,755,Nautico Recife,https://media.api-sports.io/football/teams/755.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
44614,,UTC,2018-02-15T21:15:00+00:00,1518729300,1518729300.0,1518732900.0,,Ilha do Retiro,Recife,Match Finished,PEN,120.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,2nd Round,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,False,1195,Ferroviario,https://media.api-sports.io/football/teams/1195.png,True,3.0,3.0,1.0,0.0,3.0,3.0,,,3.0,4.0,,,
44613,,UTC,2018-02-15T21:15:00+00:00,1518729300,1518729300.0,1518732900.0,,Estádio do Maracanã,Rio de Janeiro,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,2nd Round,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,1205,Salgueiro,https://media.api-sports.io/football/teams/1205.png,False,5.0,0.0,2.0,0.0,5.0,0.0,,,,,,,
44615,,UTC,2018-02-15T21:15:00+00:00,1518729300,1518729300.0,1518732900.0,,Estadio Manoel Barradas,Salvador,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,2nd Round,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,1206,Corumbaense,https://media.api-sports.io/football/teams/1206.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,,,,
44611,,UTC,2018-02-15T23:30:00+00:00,1518737400,1518737400.0,1518741000.0,,Estadio Gustavo Paiva,Maceio,Match Finished,FT,90.0,73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,https://media.api-sports.io/flags/br.svg,2018,2nd Round,150,CSA,https://media.api-sports.io/football/teams/150.png,False,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,
