date,home,away,goals_home,goals_away,outcome,p_home,p_draw,p_away
28/01/2026,Fluminense,Gremio,2,1,home,0.5710000000000001,0.237,0.192
28/01/2026,Sao Paulo,Flamengo,2,1,home,0.243,0.242,0.515
28/01/2026,Corinthians,Bahia,1,2,away,0.426,0.264,0.31
28/01/2026,Atletico-MG,Palmeiras,2,2,draw,0.28,0.28800000000000003,0.431
28/01/2026,Internacional,Atletico Paranaense,0,1,away,0.513,0.237,0.25
28/01/2026,Coritiba,RB Bragantino,0,1,away,0.34,0.322,0.33799999999999997
28/01/2026,Vitoria,Remo,2,0,home,0.426,0.28800000000000003,0.28600000000000003
28/01/2026,Chapecoense-sc,Santos,4,2,home,0.40700000000000003,0.287,0.306
29/01/2026,Botafogo,Cruzeiro,4,0,home,0.47700000000000004,0.26899999999999996,0.254
29/01/2026,Mirassol,Vasco DA Gama,2,1,home,0.609,0.218,0.17300000000000001
04/02/2026,Flamengo,Internacional,1,1,draw,0.682,0.188,0.13
04/02/2026,Santos,Sao Paulo,1,1,draw,0.521,0.253,0.226
04/02/2026,Palmeiras,Vitoria,5,1,home,0.76,0.191,0.048
04/02/2026,RB Bragantino,Atletico-MG,1,0,home,0.474,0.28300000000000003,0.243
04/02/2026,Gremio,Botafogo,5,3,home,0.342,0.25,0.408
04/02/2026,Remo,Mirassol,2,2,draw,0.23600000000000002,0.243,0.522
05/02/2026,Vasco DA Gama,Chapecoense-sc,1,1,draw,0.46399999999999997,0.249,0.287
05/02/2026,Cruzeiro,Coritiba,1,2,away,0.645,0.261,0.094
05/02/2026,Bahia,Fluminense,1,1,draw,0.442,0.257,0.302
10/02/2026,Vitoria,Flamengo,1,2,away,0.18,0.251,0.569
11/02/2026,Vasco DA Gama,Bahia,0,1,away,0.38299999999999995,0.243,0.374
11/02/2026,Sao Paulo,Gremio,2,0,home,0.43200000000000005,0.24100000000000002,0.327
11/02/2026,Mirassol,Cruzeiro,2,2,draw,0.552,0.244,0.203
11/02/2026,Atletico-MG,Remo,3,3,draw,0.5579999999999999,0.254,0.188
11/02/2026,Chapecoense-sc,Coritiba,3,3,draw,0.56,0.284,0.156
12/02/2026,Fluminense,Botafogo,1,0,home,0.392,0.27699999999999997,0.331
12/02/2026,Corinthians,RB Bragantino,2,0,home,0.479,0.287,0.23399999999999999
12/02/2026,Internacional,Palmeiras,1,3,away,0.287,0.24100000000000002,0.47200000000000003
12/02/2026,Atletico Paranaense,Santos,2,1,home,0.445,0.27399999999999997,0.28
18/02/2026,Atletico Paranaense,Corinthians,0,1,away,0.379,0.295,0.326
25/02/2026,Palmeiras,Fluminense,2,1,home,0.514,0.26899999999999996,0.217
25/02/2026,RB Bragantino,Atletico Paranaense,1,1,draw,0.534,0.26,0.207
25/02/2026,Cruzeiro,Corinthians,1,1,draw,0.465,0.29,0.245
25/02/2026,Gremio,Atletico-MG,2,1,home,0.45799999999999996,0.243,0.299
25/02/2026,Remo,Internacional,1,1,draw,0.37799999999999995,0.243,0.379
25/02/2026,Coritiba,Sao Paulo,0,1,away,0.36,0.305,0.336
26/02/2026,Santos,Vasco DA Gama,2,1,home,0.49200000000000005,0.254,0.254
10/03/2026,Mirassol,Santos,2,2,draw,0.5710000000000001,0.23600000000000002,0.193
11/03/2026,Flamengo,Cruzeiro,2,0,home,0.626,0.21100000000000002,0.163
11/03/2026,Corinthians,Coritiba,0,2,away,0.638,0.281,0.081
11/03/2026,Atletico-MG,Internacional,1,0,home,0.479,0.245,0.276
11/03/2026,Bahia,Vitoria,1,1,draw,0.551,0.23,0.21899999999999997
12/03/2026,Vasco DA Gama,Palmeiras,2,1,home,0.263,0.251,0.486
12/03/2026,Sao Paulo,Chapecoense-sc,2,0,home,0.488,0.261,0.25
12/03/2026,Gremio,RB Bragantino,1,1,draw,0.47600000000000003,0.252,0.272
12/03/2026,Remo,Fluminense,0,2,away,0.214,0.26,0.525
14/03/2026,Botafogo,Flamengo,0,3,away,0.225,0.221,0.5539999999999999
14/03/2026,Vitoria,Atletico-MG,2,0,home,0.32899999999999996,0.304,0.36700000000000005
15/03/2026,Fluminense,Atletico Paranaense,3,2,home,0.6609999999999999,0.248,0.091
15/03/2026,Santos,Corinthians,1,1,draw,0.457,0.28300000000000003,0.26
15/03/2026,Palmeiras,Mirassol,1,0,home,0.5539999999999999,0.23,0.215
15/03/2026,RB Bragantino,Sao Paulo,1,2,away,0.435,0.278,0.287
15/03/2026,Cruzeiro,Vasco DA Gama,3,3,draw,0.525,0.259,0.21600000000000003
15/03/2026,Internacional,Bahia,0,1,away,0.39,0.231,0.379
15/03/2026,Coritiba,Remo,1,0,home,0.547,0.259,0.19399999999999998
16/03/2026,Chapecoense-sc,Gremio,1,1,draw,0.444,0.244,0.312
18/03/2026,Vasco DA Gama,Fluminense,3,2,home,0.23,0.271,0.5
18/03/2026,Santos,Internacional,1,2,away,0.5379999999999999,0.237,0.226
18/03/2026,Palmeiras,Botafogo,2,1,home,0.613,0.22399999999999998,0.162
18/03/2026,Mirassol,Coritiba,0,1,away,0.632,0.244,0.124
18/03/2026,Atletico-MG,Sao Paulo,1,0,home,0.381,0.28,0.33899999999999997
18/03/2026,Atletico Paranaense,Cruzeiro,2,1,home,0.374,0.264,0.361
18/03/2026,Bahia,RB Bragantino,2,0,home,0.531,0.23199999999999998,0.237
19/03/2026,Flamengo,Remo,3,0,home,0.8240000000000001,0.126,0.05
19/03/2026,Gremio,Vitoria,2,0,home,0.596,0.237,0.16699999999999998
19/03/2026,Chapecoense-sc,Corinthians,0,0,draw,0.42200000000000004,0.29100000000000004,0.287
21/03/2026,Fluminense,Atletico-MG,1,0,home,0.624,0.259,0.11800000000000001
21/03/2026,Sao Paulo,Palmeiras,0,1,away,0.228,0.244,0.528
21/03/2026,RB Bragantino,Botafogo,1,2,away,0.396,0.27699999999999997,0.327
22/03/2026,Vasco DA Gama,Gremio,2,1,home,0.446,0.242,0.312
22/03/2026,Corinthians,Flamengo,1,1,draw,0.21600000000000003,0.259,0.525
22/03/2026,Cruzeiro,Santos,0,0,draw,0.507,0.24600000000000002,0.247
22/03/2026,Internacional,Chapecoense-sc,2,0,home,0.44,0.258,0.302
22/03/2026,Atletico Paranaense,Coritiba,2,0,home,0.349,0.28600000000000003,0.365
22/03/2026,Vitoria,Mirassol,1,0,home,0.259,0.27699999999999997,0.46399999999999997
22/03/2026,Remo,Bahia,4,1,home,0.28300000000000003,0.22899999999999998,0.488
29/03/2026,Atletico Paranaense,Botafogo,4,1,home,0.41600000000000004,0.26,0.324
01/04/2026,Fluminense,Corinthians,3,1,home,0.5720000000000001,0.308,0.12
01/04/2026,Botafogo,Mirassol,3,2,home,0.446,0.259,0.295
01/04/2026,Cruzeiro,Vitoria,3,0,home,0.612,0.242,0.145
01/04/2026,Internacional,Sao Paulo,1,1,draw,0.41700000000000004,0.266,0.317
01/04/2026,Coritiba,Vasco DA Gama,1,1,draw,0.42200000000000004,0.28,0.298
01/04/2026,Bahia,Atletico Paranaense,3,0,home,0.501,0.225,0.27399999999999997
02/04/2026,Santos,Remo,2,0,home,0.625,0.21600000000000003,0.16
02/04/2026,Palmeiras,Gremio,2,1,home,0.6409999999999999,0.205,0.154
02/04/2026,RB Bragantino,Flamengo,3,0,home,0.205,0.225,0.57
02/04/2026,Chapecoense-sc,Atletico-MG,0,4,away,0.475,0.27399999999999997,0.252
04/04/2026,Vasco DA Gama,Botafogo,1,2,away,0.349,0.244,0.40700000000000003
