date,home,away,goals_home,goals_away,outcome,p_home,p_draw,p_away
14/05/2023,Corinthians,Sao Paulo,1,1,draw,0.23800000000000002,0.29100000000000004,0.47100000000000003
14/05/2023,Goias,Botafogo,2,1,home,0.23600000000000002,0.276,0.488
14/05/2023,Gremio,Fortaleza EC,0,0,draw,0.36200000000000004,0.245,0.39299999999999996
14/05/2023,Atletico Paranaense,Coritiba,3,2,home,0.664,0.223,0.113
14/05/2023,America Mineiro,Cruzeiro,0,4,away,0.374,0.268,0.358
20/05/2023,Botafogo,Fluminense,1,0,home,0.24600000000000002,0.254,0.501
20/05/2023,Sao Paulo,Vasco DA Gama,4,2,home,0.59,0.25,0.16
20/05/2023,Santos,Palmeiras,0,0,draw,0.245,0.252,0.503
20/05/2023,RB Bragantino,Atletico Paranaense,2,0,home,0.344,0.247,0.409
20/05/2023,Coritiba,Atletico-MG,1,2,away,0.16399999999999998,0.258,0.578
20/05/2023,Bahia,Goias,1,1,draw,0.45799999999999996,0.26,0.281
20/05/2023,America Mineiro,Fortaleza EC,2,1,home,0.308,0.237,0.455
21/05/2023,Flamengo,Corinthians,1,0,home,0.595,0.223,0.182
21/05/2023,Gremio,Internacional,3,1,home,0.374,0.282,0.34299999999999997
22/05/2023,Cruzeiro,Cuiaba,0,1,away,0.606,0.23,0.165
27/05/2023,Flamengo,Cruzeiro,1,1,draw,0.583,0.22899999999999998,0.188
27/05/2023,Sao Paulo,Goias,2,1,home,0.688,0.21,0.10099999999999999
27/05/2023,Fortaleza EC,Vasco DA Gama,2,0,home,0.603,0.215,0.182
27/05/2023,Cuiaba,Coritiba,1,1,draw,0.614,0.225,0.161
27/05/2023,Atletico Paranaense,Gremio,1,2,away,0.483,0.247,0.27
28/05/2023,Botafogo,America Mineiro,2,0,home,0.578,0.231,0.191
28/05/2023,Corinthians,Fluminense,2,0,home,0.254,0.26899999999999996,0.47700000000000004
28/05/2023,Atletico-MG,Palmeiras,1,1,draw,0.317,0.273,0.41
28/05/2023,Internacional,Bahia,2,0,home,0.568,0.243,0.18899999999999997
28/05/2023,RB Bragantino,Santos,2,0,home,0.42700000000000005,0.272,0.301
03/06/2023,Santos,Internacional,1,1,draw,0.423,0.293,0.284
03/06/2023,Cruzeiro,Atletico-MG,0,1,away,0.275,0.294,0.431
03/06/2023,Atletico Paranaense,Botafogo,1,0,home,0.402,0.264,0.33399999999999996
03/06/2023,Fortaleza EC,Bahia,0,0,draw,0.687,0.196,0.11800000000000001
03/06/2023,America Mineiro,Corinthians,2,0,home,0.429,0.263,0.307
04/06/2023,Fluminense,RB Bragantino,2,1,home,0.667,0.19899999999999998,0.134
04/06/2023,Palmeiras,Coritiba,3,1,home,0.8740000000000001,0.109,0.017
04/06/2023,Goias,Cuiaba,0,1,away,0.47100000000000003,0.256,0.272
04/06/2023,Gremio,Sao Paulo,2,1,home,0.441,0.265,0.294
05/06/2023,Vasco DA Gama,Flamengo,1,4,away,0.231,0.22699999999999998,0.542
10/06/2023,Botafogo,Fortaleza EC,2,0,home,0.451,0.27399999999999997,0.27399999999999997
10/06/2023,Atletico-MG,RB Bragantino,1,1,draw,0.5820000000000001,0.239,0.179
10/06/2023,Coritiba,Santos,0,0,draw,0.273,0.281,0.446
10/06/2023,Bahia,Cruzeiro,2,2,draw,0.361,0.294,0.345
10/06/2023,Corinthians,Cuiaba,1,1,draw,0.5589999999999999,0.258,0.183
11/06/2023,Flamengo,Gremio,3,0,home,0.542,0.228,0.23
11/06/2023,Goias,Fluminense,2,2,draw,0.21,0.25,0.54
11/06/2023,Internacional,Vasco DA Gama,2,1,home,0.56,0.23199999999999998,0.20800000000000002
11/06/2023,America Mineiro,Atletico Paranaense,2,2,draw,0.41600000000000004,0.244,0.34
11/06/2023,Sao Paulo,Palmeiras,0,2,away,0.26899999999999996,0.251,0.48
21/06/2023,Fluminense,Atletico-MG,1,1,draw,0.565,0.257,0.17800000000000002
21/06/2023,Sao Paulo,Atletico Paranaense,2,1,home,0.521,0.24600000000000002,0.23199999999999998
21/06/2023,Santos,Corinthians,0,2,away,0.41200000000000003,0.321,0.267
21/06/2023,Cruzeiro,Fortaleza EC,0,1,away,0.35700000000000004,0.27899999999999997,0.364
21/06/2023,Bahia,Palmeiras,1,0,home,0.19,0.23399999999999999,0.5770000000000001
22/06/2023,Vasco DA Gama,Goias,0,1,away,0.511,0.239,0.249
22/06/2023,RB Bragantino,Flamengo,4,0,home,0.292,0.23,0.478
22/06/2023,Gremio,America Mineiro,3,1,home,0.547,0.225,0.228
22/06/2023,Coritiba,Internacional,0,1,away,0.23199999999999998,0.258,0.51
22/06/2023,Cuiaba,Botafogo,0,1,away,0.264,0.28,0.456
24/06/2023,Fluminense,Bahia,2,1,home,0.7040000000000001,0.19399999999999998,0.102
24/06/2023,Cruzeiro,Sao Paulo,1,0,home,0.364,0.287,0.349
24/06/2023,Atletico Paranaense,Corinthians,1,0,home,0.485,0.259,0.256
24/06/2023,Fortaleza EC,Atletico-MG,2,1,home,0.509,0.272,0.21899999999999997
25/06/2023,Palmeiras,Botafogo,0,1,away,0.55,0.263,0.18600000000000003
25/06/2023,Santos,Flamengo,2,3,away,0.27699999999999997,0.263,0.46
25/06/2023,RB Bragantino,Goias,2,0,home,0.575,0.228,0.19699999999999998
25/06/2023,Gremio,Coritiba,5,1,home,0.7609999999999999,0.171,0.068
25/06/2023,America Mineiro,Internacional,1,2,away,0.41700000000000004,0.247,0.336
26/06/2023,Vasco DA Gama,Cuiaba,1,0,home,0.45399999999999996,0.254,0.292
01/07/2023,Flamengo,Fortaleza EC,2,0,home,0.49200000000000005,0.231,0.27699999999999997
01/07/2023,Sao Paulo,Fluminense,1,0,home,0.381,0.264,0.355
01/07/2023,Internacional,Cruzeiro,0,0,draw,0.48700000000000004,0.287,0.225
01/07/2023,Bahia,Gremio,1,2,away,0.32799999999999996,0.253,0.419
02/07/2023,Botafogo,Vasco DA Gama,2,0,home,0.597,0.24600000000000002,0.157
02/07/2023,Corinthians,RB Bragantino,0,1,away,0.44299999999999995,0.267,0.289
02/07/2023,Atletico-MG,America Mineiro,2,2,draw,0.489,0.24600000000000002,0.265
02/07/2023,Atletico Paranaense,Palmeiras,2,2,draw,0.315,0.26,0.426
02/07/2023,Cuiaba,Santos,3,0,home,0.446,0.292,0.262
03/07/2023,Goias,Coritiba,1,2,away,0.63,0.22399999999999998,0.146
08/07/2023,Vasco DA Gama,Cruzeiro,0,1,away,0.366,0.292,0.342
08/07/2023,Palmeiras,Flamengo,1,1,draw,0.514,0.22899999999999998,0.257
08/07/2023,Coritiba,America Mineiro,3,1,home,0.304,0.23399999999999999,0.46299999999999997
08/07/2023,Atletico-MG,Corinthians,0,1,away,0.544,0.28600000000000003,0.171
08/07/2023,Cuiaba,Bahia,1,1,draw,0.494,0.258,0.248
09/07/2023,Fluminense,Internacional,2,0,home,0.601,0.24,0.16
09/07/2023,Santos,Goias,4,3,home,0.49,0.27699999999999997,0.233
09/07/2023,RB Bragantino,Sao Paulo,0,0,draw,0.414,0.263,0.32299999999999995
09/07/2023,Gremio,Botafogo,0,2,away,0.40700000000000003,0.27399999999999997,0.319
09/07/2023,Fortaleza EC,Atletico Paranaense,1,0,home,0.545,0.23600000000000002,0.21899999999999997
15/07/2023,Botafogo,RB Bragantino,2,0,home,0.614,0.24600000000000002,0.14
16/07/2023,Fluminense,Flamengo,0,0,draw,0.369,0.24,0.391
16/07/2023,Sao Paulo,Santos,4,1,home,0.6709999999999999,0.22399999999999998,0.105
16/07/2023,Cruzeiro,Coritiba,0,0,draw,0.718,0.209,0.07200000000000001
16/07/2023,Internacional,Palmeiras,0,0,draw,0.307,0.281,0.41200000000000003
16/07/2023,Atletico Paranaense,Bahia,2,0,home,0.561,0.24,0.198
16/07/2023,Fortaleza EC,Cuiaba,0,1,away,0.643,0.225,0.132
17/07/2023,Goias,Atletico-MG,0,0,draw,0.31,0.27,0.42
22/07/2023,Flamengo,America Mineiro,1,1,draw,0.69,0.171,0.139
22/07/2023,Palmeiras,Fortaleza EC,3,1,home,0.544,0.255,0.201
22/07/2023,Bahia,Corinthians,0,0,draw,0.375,0.295,0.32899999999999996
22/07/2023,Cuiaba,Sao Paulo,2,1,home,0.311,0.27899999999999997,0.41
22/07/2023,Gremio,Atletico-MG,1,0,home,0.479,0.266,0.255
23/07/2023,Santos,Botafogo,2,2,draw,0.16699999999999998,0.258,0.575
23/07/2023,Vasco DA Gama,Atletico Paranaense,0,2,away,0.355,0.256,0.389
23/07/2023,RB Bragantino,Internacional,0,0,draw,0.48200000000000004,0.27399999999999997,0.243
23/07/2023,Cruzeiro,Goias,0,1,away,0.586,0.266,0.147
24/07/2023,Coritiba,Fluminense,2,0,home,0.146,0.22399999999999998,0.63
29/07/2023,Fluminense,Santos,1,0,home,0.701,0.196,0.10400000000000001
29/07/2023,Corinthians,Vasco DA Gama,3,1,home,0.603,0.25,0.147
29/07/2023,Atletico-MG,Flamengo,1,2,away,0.35600000000000004,0.272,0.37200000000000005
29/07/2023,Internacional,Cuiaba,1,2,away,0.51,0.28600000000000003,0.205
29/07/2023,Atletico Paranaense,Cruzeiro,3,3,draw,0.544,0.281,0.174
29/07/2023,Fortaleza EC,RB Bragantino,0,3,away,0.546,0.247,0.20600000000000002
30/07/2023,Botafogo,Coritiba,4,1,home,0.84,0.141,0.019
30/07/2023,Sao Paulo,Bahia,0,0,draw,0.659,0.223,0.11900000000000001
30/07/2023,America Mineiro,Palmeiras,1,4,away,0.27399999999999997,0.23,0.496
30/07/2023,Goias,Gremio,1,1,draw,0.34,0.259,0.401
05/08/2023,Fluminense,Palmeiras,2,1,home,0.40399999999999997,0.272,0.324
05/08/2023,Santos,Atletico Paranaense,1,1,draw,0.34600000000000003,0.251,0.40299999999999997
05/08/2023,Internacional,Corinthians,2,2,draw,0.41600000000000004,0.32,0.264
05/08/2023,Goias,Fortaleza EC,1,0,home,0.324,0.265,0.41100000000000003
06/08/2023,Bahia,America Mineiro,3,1,home,0.48,0.237,0.282
06/08/2023,Vasco DA Gama,Gremio,1,0,home,0.307,0.249,0.444
06/08/2023,Sao Paulo,Atletico-MG,0,2,away,0.522,0.287,0.192
06/08/2023,Cruzeiro,Botafogo,0,0,draw,0.215,0.303,0.48200000000000004
06/08/2023,Coritiba,RB Bragantino,0,1,away,0.247,0.249,0.503
06/08/2023,Cuiaba,Flamengo,3,0,home,0.292,0.25,0.45799999999999996
12/08/2023,Botafogo,Internacional,3,1,home,0.7070000000000001,0.22399999999999998,0.069
13/08/2023,Flamengo,Sao Paulo,1,1,draw,0.551,0.237,0.212
13/08/2023,Corinthians,Coritiba,3,1,home,0.698,0.207,0.096
13/08/2023,Atletico-MG,Bahia,1,0,home,0.611,0.263,0.126
13/08/2023,Gremio,Fluminense,2,1,home,0.366,0.273,0.361
13/08/2023,Fortaleza EC,Santos,4,0,home,0.613,0.22699999999999998,0.16
13/08/2023,America Mineiro,Goias,0,1,away,0.45799999999999996,0.23199999999999998,0.31
14/08/2023,Palmeiras,Cruzeiro,1,0,home,0.6920000000000001,0.22399999999999998,0.084
14/08/2023,RB Bragantino,Vasco DA Gama,1,1,draw,0.652,0.218,0.129
15/08/2023,Atletico Paranaense,Cuiaba,2,0,home,0.488,0.249,0.263
19/08/2023,Fluminense,America Mineiro,3,1,home,0.6970000000000001,0.18100000000000002,0.122
19/08/2023,Sao Paulo,Botafogo,0,0,draw,0.327,0.289,0.38299999999999995
19/08/2023,Cruzeiro,Corinthians,1,1,draw,0.405,0.32299999999999995,0.272
19/08/2023,Cuiaba,Palmeiras,0,2,away,0.304,0.266,0.43
19/08/2023,Internacional,Fortaleza EC,0,1,away,0.375,0.276,0.349
20/08/2023,Vasco DA Gama,Atletico-MG,1,0,home,0.29,0.294,0.41600000000000004
20/08/2023,Santos,Gremio,2,1,home,0.324,0.258,0.418
20/08/2023,Coritiba,Flamengo,2,3,away,0.188,0.218,0.594
20/08/2023,Bahia,RB Bragantino,4,0,home,0.35,0.289,0.361
21/08/2023,Goias,Atletico Paranaense,1,1,draw,0.36,0.267,0.373
26/08/2023,Flamengo,Internacional,0,0,draw,0.654,0.214,0.132
26/08/2023,Corinthians,Goias,1,1,draw,0.5589999999999999,0.262,0.179
27/08/2023,Atletico Paranaense,Fluminense,2,2,draw,0.39299999999999996,0.264,0.34299999999999997
27/08/2023,Botafogo,Bahia,3,0,home,0.733,0.20199999999999999,0.065
27/08/2023,RB Bragantino,Cuiaba,2,0,home,0.491,0.262,0.247
27/08/2023,Atletico-MG,Santos,2,0,home,0.648,0.23399999999999999,0.11699999999999999
27/08/2023,Gremio,Cruzeiro,3,0,home,0.522,0.287,0.191
27/08/2023,Fortaleza EC,Coritiba,3,1,home,0.737,0.175,0.08900000000000001
27/08/2023,America Mineiro,Sao Paulo,2,1,home,0.285,0.23800000000000002,0.47700000000000004
28/08/2023,Palmeiras,Vasco DA Gama,1,0,home,0.7559999999999999,0.174,0.069
02/09/2023,Botafogo,Flamengo,1,2,away,0.462,0.26,0.278
02/09/2023,Goias,Internacional,0,0,draw,0.43200000000000005,0.301,0.267
02/09/2023,Atletico Paranaense,Atletico-MG,1,1,draw,0.462,0.27899999999999997,0.259
02/09/2023,America Mineiro,Santos,2,0,home,0.49,0.221,0.29
03/09/2023,Fluminense,Fortaleza EC,1,0,home,0.5329999999999999,0.248,0.21899999999999997
03/09/2023,Corinthians,Palmeiras,0,0,draw,0.19899999999999998,0.252,0.5489999999999999
03/09/2023,Cruzeiro,RB Bragantino,0,0,draw,0.384,0.312,0.304
03/09/2023,Gremio,Cuiaba,2,0,home,0.5529999999999999,0.244,0.203
03/09/2023,Bahia,Vasco DA Gama,1,1,draw,0.518,0.265,0.217
13/09/2023,Flamengo,Atletico Paranaense,0,3,away,0.561,0.223,0.21600000000000003
13/09/2023,Internacional,Sao Paulo,2,1,home,0.33799999999999997,0.319,0.34299999999999997
14/09/2023,Fortaleza EC,Corinthians,2,1,home,0.541,0.261,0.198
14/09/2023,Santos,Cruzeiro,0,3,away,0.37200000000000005,0.305,0.32299999999999995
14/09/2023,RB Bragantino,Gremio,2,0,home,0.436,0.26899999999999996,0.295
14/09/2023,Coritiba,Bahia,2,4,away,0.32799999999999996,0.254,0.418
15/09/2023,Palmeiras,Goias,1,0,home,0.731,0.20199999999999999,0.067
15/09/2023,Cuiaba,America Mineiro,2,2,draw,0.539,0.221,0.24
16/09/2023,Vasco DA Gama,Fluminense,4,2,home,0.16699999999999998,0.243,0.59
16/09/2023,Atletico-MG,Botafogo,1,0,home,0.294,0.321,0.385
18/09/2023,Corinthians,Gremio,4,4,draw,0.43,0.28,0.29
18/09/2023,Bahia,Santos,1,2,away,0.603,0.225,0.172
19/09/2023,America Mineiro,RB Bragantino,0,2,away,0.35600000000000004,0.24100000000000002,0.40299999999999997
20/09/2023,Sao Paulo,Fortaleza EC,1,2,away,0.479,0.27399999999999997,0.248
20/09/2023,Goias,Flamengo,0,0,draw,0.314,0.276,0.409
20/09/2023,Fluminense,Cruzeiro,1,0,home,0.616,0.261,0.12300000000000001
21/09/2023,Gremio,Palmeiras,1,0,home,0.348,0.265,0.387
21/09/2023,Vasco DA Gama,Coritiba,5,1,home,0.64,0.20199999999999999,0.159
21/09/2023,Atletico Paranaense,Internacional,2,1,home,0.581,0.247,0.17300000000000001
22/09/2023,Corinthians,Botafogo,1,0,home,0.27699999999999997,0.278,0.445
23/09/2023,Atletico-MG,Cuiaba,1,0,home,0.609,0.264,0.127
25/09/2023,America Mineiro,Vasco DA Gama,0,1,away,0.39799999999999996,0.228,0.375
27/09/2023,Sao Paulo,Coritiba,2,1,home,0.7709999999999999,0.156,0.073
30/09/2023,Flamengo,Bahia,1,0,home,0.619,0.226,0.155
30/09/2023,Sao Paulo,Corinthians,2,1,home,0.40299999999999997,0.27699999999999997,0.32
30/09/2023,Fortaleza EC,Gremio,1,1,draw,0.508,0.242,0.249
30/09/2023,Cuiaba,Fluminense,3,0,home,0.313,0.26899999999999996,0.418
30/09/2023,Internacional,Atletico-MG,0,2,away,0.331,0.35100000000000003,0.318
01/10/2023,Coritiba,Atletico Paranaense,2,0,home,0.154,0.177,0.669
01/10/2023,Santos,Vasco DA Gama,4,1,home,0.34299999999999997,0.253,0.40399999999999997
01/10/2023,RB Bragantino,Palmeiras,2,1,home,0.349,0.3,0.35100000000000003
01/10/2023,Cruzeiro,America Mineiro,1,1,draw,0.465,0.259,0.276
02/10/2023,Botafogo,Goias,1,1,draw,0.7390000000000001,0.214,0.048
07/10/2023,Vasco DA Gama,Sao Paulo,0,0,draw,0.37,0.271,0.359
07/10/2023,Corinthians,Flamengo,1,1,draw,0.39,0.272,0.33799999999999997
07/10/2023,Goias,Bahia,4,6,away,0.467,0.289,0.244
08/10/2023,Fluminense,Botafogo,0,2,away,0.272,0.271,0.457
08/10/2023,Palmeiras,Santos,1,2,away,0.74,0.18,0.079
08/10/2023,Atletico-MG,Coritiba,1,2,away,0.7759999999999999,0.166,0.057999999999999996
08/10/2023,Internacional,Gremio,3,2,home,0.257,0.26,0.48200000000000004
08/10/2023,Atletico Paranaense,RB Bragantino,1,1,draw,0.45,0.262,0.28800000000000003
08/10/2023,Fortaleza EC,America Mineiro,3,2,home,0.667,0.19,0.142
14/10/2023,Cuiaba,Cruzeiro,0,0,draw,0.47600000000000003,0.32,0.205
18/10/2023,Vasco DA Gama,Fortaleza EC,1,0,home,0.354,0.262,0.385
18/10/2023,Goias,Sao Paulo,2,0,home,0.332,0.295,0.373
18/10/2023,Gremio,Atletico Paranaense,1,2,away,0.483,0.23800000000000002,0.27899999999999997
18/10/2023,Coritiba,Cuiaba,0,3,away,0.32,0.244,0.43700000000000006
18/10/2023,Bahia,Internacional,1,0,home,0.49200000000000005,0.257,0.251
18/10/2023,America Mineiro,Botafogo,1,2,away,0.20199999999999999,0.226,0.5710000000000001
19/10/2023,Fluminense,Corinthians,3,3,draw,0.5379999999999999,0.251,0.21100000000000002
19/10/2023,Palmeiras,Atletico-MG,0,2,away,0.531,0.299,0.17
19/10/2023,Santos,RB Bragantino,1,3,away,0.294,0.26,0.446
19/10/2023,Cruzeiro,Flamengo,0,2,away,0.322,0.34600000000000003,0.332
21/10/2023,Bahia,Fortaleza EC,2,0,home,0.396,0.257,0.34700000000000003
21/10/2023,Cuiaba,Goias,1,1,draw,0.522,0.265,0.213
21/10/2023,Sao Paulo,Gremio,3,0,home,0.47100000000000003,0.264,0.265
22/10/2023,Botafogo,Atletico Paranaense,1,1,draw,0.607,0.237,0.156
22/10/2023,Corinthians,America Mineiro,1,1,draw,0.6,0.205,0.195
22/10/2023,Flamengo,Vasco DA Gama,1,0,home,0.511,0.253,0.23600000000000002
22/10/2023,RB Bragantino,Fluminense,1,0,home,0.512,0.253,0.235
22/10/2023,Atletico-MG,Cruzeiro,0,1,away,0.488,0.36700000000000005,0.145
22/10/2023,Internacional,Santos,7,1,home,0.545,0.245,0.21
22/10/2023,Coritiba,Palmeiras,0,2,away,0.19699999999999998,0.222,0.58
25/10/2023,Cuiaba,Corinthians,0,1,away,0.473,0.266,0.261
25/10/2023,Palmeiras,Sao Paulo,5,0,home,0.40299999999999997,0.294,0.303
25/10/2023,Cruzeiro,Bahia,3,0,home,0.431,0.318,0.251
25/10/2023,Gremio,Flamengo,3,2,home,0.387,0.258,0.355
25/10/2023,Atletico Paranaense,America Mineiro,3,2,home,0.648,0.191,0.161
25/10/2023,RB Bragantino,Atletico-MG,1,2,away,0.48200000000000004,0.315,0.20199999999999999
25/10/2023,Fluminense,Goias,5,3,home,0.564,0.242,0.19399999999999998
26/10/2023,Vasco DA Gama,Internacional,1,2,away,0.41600000000000004,0.282,0.301
26/10/2023,Santos,Coritiba,2,1,home,0.532,0.20800000000000002,0.26
28/10/2023,Palmeiras,Bahia,1,0,home,0.648,0.218,0.135
28/10/2023,Atletico-MG,Fluminense,2,0,home,0.506,0.265,0.22899999999999998
28/10/2023,America Mineiro,Gremio,3,4,away,0.36,0.223,0.41700000000000004
29/10/2023,Botafogo,Cuiaba,0,1,away,0.684,0.239,0.077
29/10/2023,Corinthians,Santos,1,1,draw,0.643,0.2,0.157
29/10/2023,Goias,Vasco DA Gama,1,1,draw,0.48200000000000004,0.263,0.255
29/10/2023,Internacional,Coritiba,3,4,away,0.7070000000000001,0.18100000000000002,0.11199999999999999
29/10/2023,Atletico Paranaense,Sao Paulo,1,1,draw,0.524,0.254,0.222
31/10/2023,Bahia,Fluminense,1,0,home,0.409,0.24600000000000002,0.345
01/11/2023,Flamengo,Santos,1,2,away,0.711,0.18,0.109
01/11/2023,Botafogo,Palmeiras,3,4,away,0.47200000000000003,0.304,0.223
01/11/2023,Corinthians,Atletico Paranaense,1,0,home,0.40700000000000003,0.261,0.332
01/11/2023,Atletico-MG,Fortaleza EC,3,1,home,0.54,0.282,0.17800000000000002
01/11/2023,Internacional,America Mineiro,1,1,draw,0.5820000000000001,0.204,0.214
01/11/2023,Coritiba,Gremio,1,2,away,0.285,0.21,0.505
02/11/2023,Sao Paulo,Cruzeiro,1,0,home,0.484,0.35200000000000004,0.16399999999999998
02/11/2023,Goias,RB Bragantino,0,2,away,0.326,0.27699999999999997,0.39799999999999996
02/11/2023,Cuiaba,Vasco DA Gama,0,2,away,0.5379999999999999,0.27899999999999997,0.182
04/11/2023,Palmeiras,Atletico Paranaense,1,0,home,0.578,0.23600000000000002,0.18600000000000003
04/11/2023,Gremio,Bahia,1,0,home,0.524,0.23,0.24600000000000002
04/11/2023,America Mineiro,Atletico-MG,1,1,draw,0.183,0.215,0.602
05/11/2023,RB Bragantino,Corinthians,1,0,home,0.574,0.26,0.166
05/11/2023,Cruzeiro,Internacional,1,2,away,0.46299999999999997,0.318,0.21899999999999997
05/11/2023,Coritiba,Goias,0,1,away,0.349,0.23199999999999998,0.419
05/11/2023,Fortaleza EC,Flamengo,0,2,away,0.426,0.266,0.308
06/11/2023,Vasco DA Gama,Botafogo,1,0,home,0.198,0.26,0.542
06/11/2023,Santos,Cuiaba,0,0,draw,0.35600000000000004,0.257,0.387
08/11/2023,Flamengo,Palmeiras,3,0,home,0.40399999999999997,0.27399999999999997,0.322
08/11/2023,Sao Paulo,RB Bragantino,1,0,home,0.371,0.309,0.32
08/11/2023,Internacional,Fluminense,0,0,draw,0.44,0.243,0.317
08/11/2023,Atletico Paranaense,Fortaleza EC,1,1,draw,0.513,0.25,0.237
08/11/2023,America Mineiro,Coritiba,0,3,away,0.568,0.196,0.23600000000000002
09/11/2023,Botafogo,Gremio,3,4,away,0.5589999999999999,0.235,0.20600000000000002
09/11/2023,Corinthians,Atletico-MG,1,1,draw,0.336,0.311,0.35200000000000004
09/11/2023,Goias,Santos,0,1,away,0.54,0.23,0.23
09/11/2023,Bahia,Cuiaba,0,3,away,0.455,0.29,0.255
11/11/2023,Flamengo,Fluminense,1,1,draw,0.45799999999999996,0.251,0.29100000000000004
