season,match_key,local_date,as_of_date,outcome,p_home_current,p_draw_current,p_away_current,p_home_dixon_coles,p_draw_dixon_coles,p_away_dixon_coles,brier_dixon_coles,rps_dixon_coles,log_loss_dixon_coles,brier_current,rps_current,log_loss_current,brier_base_rate,rps_base_rate,log_loss_base_rate
2025,Palmeiras x Botafogo,2025-03-30,2025-03-29,draw,0.3242160029535552,0.28534339344743376,0.39044060359867533,0.3470752770083402,0.3310843677118626,0.3218403552797642,0.6714905853164594,0.1120212310985211,1.1053820487363182,0.7682939467989072,0.12877994075496993,1.254061934720802,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Vasco DA Gama x Santos,2025-03-30,2025-03-29,home,0.4139144371064263,0.2780057630671331,0.308079799825616,0.39498797380881834,0.2881887460881903,0.31682328010145155,0.5494692960220853,0.2332082713255888,0.9288999605981302,0.5156966543914077,0.21920472504668842,0.8820960001727409,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Bahia x Corinthians,2025-03-30,2025-03-29,draw,0.3673746598249276,0.27326414714064695,0.3593611930336437,0.29491651644596745,0.25495040634671245,0.4501330771649326,0.8446944358335247,0.1447977694343779,1.3666862376532076,0.7922496075712563,0.13205230387030342,1.2973163796494223,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,RB Bragantino x Ceara,2025-03-31,2025-03-30,draw,0.43248631672888965,0.28446873076574064,0.2830449525047195,0.4313816356587694,0.3007991351975883,0.26781922914154016,0.7466991044220446,0.12890862754136503,1.201312561918603,0.7791438565481106,0.13357942964824424,1.2571319408912425,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Ceara x Gremio,2025-04-05,2025-03-31,home,0.3924910042714171,0.3010250778642184,0.30648391786425816,0.652433586458868,0.17284614310638802,0.17472018116273857,0.18120534271413938,0.07566479236131765,0.42704592817035053,0.5536156693037354,0.23149978590032094,0.9352416610760339,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Corinthians x Vasco DA Gama,2025-04-05,2025-03-31,home,0.683969991694776,0.18932514887849,0.12670485809965829,0.6946649271323392,0.19073633716639232,0.11459872993554672,0.14274272594159182,0.05318118847371447,0.36432566890823515,0.1517730992133169,0.05796454377587418,0.3798412341132449,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Botafogo x Juventude,2025-04-05,2025-03-31,home,0.5298808406868681,0.2387310955147602,0.231388063744039,0.7063600234143479,0.21277220108180533,0.08086777510552035,0.13803604245293555,0.046382016482081435,0.3476302232893179,0.3315449959621789,0.1372762300108226,0.6351031266064755,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Fluminense x RB Bragantino,2025-04-06,2025-04-05,home,0.4657832997199197,0.2874508551495334,0.2467658451297697,0.3997168744403119,0.34512133301087405,0.2551617925487463,0.5445561057076004,0.21272368560421617,0.9169987963919011,0.42890885930694467,0.1731404325905651,0.7640347750730389,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Atletico-MG x Sao Paulo,2025-04-06,2025-04-05,draw,0.37587392675254006,0.2638702678636453,0.3602558053819074,0.3550765786822939,0.28767109647700306,0.3572523248374886,0.7611210671247888,0.12685430016640523,1.245937477576451,0.8129524366588818,0.1355327270625574,1.3322977062244965,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Internacional x Cruzeiro,2025-04-06,2025-04-05,home,0.5469638050331463,0.2683444494358747,0.18469174552630127,0.5816899243262794,0.2777578985152191,0.14055217714352897,0.27188768409753056,0.09736911695707431,0.5418177492979851,0.31136157835863976,0.11967641740866246,0.603372648707169,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Sport Recife x Palmeiras,2025-04-06,2025-04-05,away,0.2956976215367924,0.278093739663741,0.4262086387984979,0.00010270189518671412,0.9997672807091196,0.0001300173956938024,1.9992746082373223,0.4998699963304075,8.947842303431607,0.4940097376121533,0.20833680478543856,0.8528262901694559,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Vitoria x Flamengo,2025-04-06,2025-04-05,away,0.2941865577671071,0.27426305230854947,0.4315503899229412,0.3319895676722358,0.29717699869994446,0.37083343362628957,0.5943818098419895,0.25303382064187857,0.9920022831569724,0.48490091182922185,0.20484034498301273,0.8403709967762896,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Mirassol x Fortaleza EC,2025-04-06,2025-04-05,draw,0.4215737304131652,0.26780316733695886,0.31062310224779194,0.23710176453847,0.22920912806832644,0.5336891062625255,0.9351598771437389,0.1705206550487052,1.4731204691565392,0.8103233235863038,0.13710556091290452,1.3175030185472136,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Santos x Bahia,2025-04-06,2025-04-05,draw,0.45125192261001,0.2620191625618995,0.2867289148233347,0.30630973310497817,0.27851952434247085,0.41517074254204,0.7867264748127664,0.13309619903323977,1.2782671167131023,0.8304574846808377,0.14292088412886242,1.339337638346372,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Juventude x Ceara,2025-04-12,2025-04-06,home,0.46399604640096054,0.2643680199777832,0.27163593361682326,0.24443035015089157,0.2659226223006504,0.4896470274288538,0.8813545482942714,0.4053198536800724,1.4088248771078884,0.4309767686926581,0.1805431593540464,0.7678792474797681,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,RB Bragantino x Botafogo,2025-04-12,2025-04-06,home,0.327928174068203,0.2935027608195784,0.37856906511206573,0.1659946688066204,0.33218396189317223,0.5018213692993503,1.0577357636834983,0.473694789572657,1.7957996067640802,0.6811389468798378,0.29749753813561947,1.1149606760773239,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Palmeiras x Corinthians,2025-04-12,2025-04-06,home,0.39897564104755895,0.27452551699790473,0.326498841953639,0.49342895327036806,0.27943398021176374,0.22713706647416992,0.3862888216482348,0.1541027361855487,0.7063763954768768,0.543196033334227,0.23391588692592302,0.918854913962019,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Vasco DA Gama x Sport Recife,2025-04-12,2025-04-06,home,0.5021872387476857,0.25409806348365327,0.24371469775529828,0.3971284961542487,0.39075082753141643,0.21212067631432627,0.5611354406857717,0.20422461573464426,0.9234953827692668,0.37178022503375274,0.15360719958706176,0.688782243279069,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Bahia x Mirassol,2025-04-13,2025-04-12,draw,0.4766115488224999,0.2746307461144122,0.24875770506088507,0.5512833981989333,0.25654387929533284,0.19217272235471416,0.8935707437602185,0.17042187020251476,1.3604555596244943,0.8151995187806749,0.1445194821496182,1.2923278250027206,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Sao Paulo x Cruzeiro,2025-04-13,2025-04-12,draw,0.5684823232486808,0.25327706103080555,0.17824061570604727,0.4997650089674014,0.32323733182197534,0.17699765920964344,0.739100944593319,0.14054661777711336,1.1293684521306784,0.9125370165162798,0.1774709344693227,1.3732712865538172,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Gremio x Flamengo,2025-04-13,2025-04-12,away,0.29490538016481127,0.2509842470099314,0.45411037281258854,0.3157415490525367,0.2893620787813274,0.3948963721607865,0.5495735388589239,0.23292156310789952,0.9291318974605579,0.44795776056810516,0.1924823341535657,0.7894149985657025,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Fluminense x Santos,2025-04-13,2025-04-12,home,0.4979381110103416,0.27426072406842716,0.2278011649186062,0.605865945501869,0.2499054078680957,0.14422864646598774,0.23859626825826583,0.08807177771193364,0.5010965294269359,0.3791784558806761,0.15197975555766705,0.6972794847599071,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Fortaleza EC x Internacional,2025-04-13,2025-04-12,draw,0.5511814459520047,0.25771573256705915,0.19110282147035612,0.41187525410565373,0.30833963981082624,0.2797851060819514,0.7263149843869032,0.12396046526538168,1.1765533769064729,0.8913072084141311,0.17016063736985862,1.355898113256908,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Atletico-MG x Vitoria,2025-04-13,2025-04-12,draw,0.38712533976207486,0.27395118820605385,0.3389234720310446,0.42739644830784806,0.3113947406313973,0.26120881105924876,0.7250749702312501,0.12544888350096803,1.1666939091551904,0.7918820256868812,0.13236757429002025,1.2948053336971939,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Ceara x Vasco DA Gama,2025-04-15,2025-04-13,home,0.5288969407367884,0.2533370631501196,0.21776599609789415,0.6622203688480672,0.21228348741029138,0.12549613982733265,0.17490863935977252,0.06492218065757924,0.41215689498223895,0.3335397890691928,0.13468006075514213,0.636961685126613,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Botafogo x Sao Paulo,2025-04-16,2025-04-15,draw,0.498178901582443,0.2757821200405253,0.2260389783746856,0.5868024080437602,0.3220557700388152,0.09114182191631001,0.8122522767258439,0.1763219488941916,1.1330305495566149,0.8237673753795571,0.1496379188638108,1.2881441451641742,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Sport Recife x RB Bragantino,2025-04-16,2025-04-15,away,0.41853418191036174,0.27716604809372436,0.30429976999497493,0.27505257203148625,0.32236468237850513,0.4025827455886946,0.5364802816944729,0.21628064662395413,0.9098546241496601,0.7359906896723132,0.32958483572755704,1.1897419779290703,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Mirassol x Gremio,2025-04-16,2025-04-15,home,0.39147704644124565,0.2892191694340437,0.3193037841244593,0.5116386789316822,0.29649147742421256,0.19186984362739518,0.36321801299438594,0.13765540840780296,0.6701366082813239,0.5559028195321873,0.2361275457821149,0.9378283950497766,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Internacional x Palmeiras,2025-04-16,2025-04-15,away,0.4619668399096625,0.26760024321271947,0.2704329168742678,0.44058198794794634,0.33534434733527224,0.22407366471600226,0.908629997181139,0.3980870829451051,1.4957804208505103,0.8172913801242152,0.37284074497591013,1.3077312082198407,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Corinthians x Fluminense,2025-04-16,2025-04-15,away,0.6460591871959794,0.22165455860851516,0.13228625408828268,0.5664825361696303,0.30079987740695463,0.13271758641502493,1.163561814946995,0.5365406243422015,2.0195318188061075,1.2194503615564096,0.5851598090091983,2.022787112818626,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Flamengo x Juventude,2025-04-16,2025-04-15,home,0.5145156711706965,0.22869534855557405,0.2567889801339025,0.7063339529060064,0.19321538505251507,0.10045065315635385,0.13366226595634143,0.048165041360191486,0.34766713221479145,0.35393717630800453,0.15081780696443053,0.6645292651423631,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Santos x Atletico-MG,2025-04-16,2025-04-15,home,0.4098737369485727,0.2738750441674654,0.31625121888287444,0.37851948900048826,0.30713123899001277,0.3143492720065168,0.5793830883267816,0.24252674518255807,0.9714877173364427,0.5232713796056772,0.22413191989431694,0.8919061253748078,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Vitoria x Fortaleza EC,2025-04-16,2025-04-15,home,0.4249505613545752,0.25797937590233777,0.3170700627380571,0.2958997260244849,0.32427185638225753,0.37982841759240105,0.7451790594647383,0.32001341131189676,1.2177346454821643,0.4977686399620933,0.21560764078716166,0.8557824430486691,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Cruzeiro x Bahia,2025-04-17,2025-04-16,home,0.49431763313446475,0.2425677540219999,0.26311461280792925,0.46541205909283406,0.3086421421404812,0.2259457987638901,0.43209574244748084,0.16841788527183935,0.7648321172059016,0.38378307092307373,0.16247197782526662,0.704576986365037,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Corinthians x Sport Recife,2025-04-19,2025-04-17,home,0.5813408873447706,0.23162274348266354,0.18703636908573493,0.7788004991996036,0.17576889536084064,0.045430603721560193,0.08188786348522017,0.025496579532474587,0.25000036449867435,0.263907151268475,0.10512902800126017,0.5424179689800175,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Vasco DA Gama x Flamengo,2025-04-19,2025-04-17,draw,0.3448263191507113,0.2567537691817464,0.39841991166327795,0.20304551044417207,0.24844639695110457,0.5485080922902654,0.9069214248752173,0.17104430348220306,1.3925281631476194,0.8300585760143431,0.13882180819610018,1.3596377499238872,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Gremio x Internacional,2025-04-19,2025-04-17,draw,0.3348142914880272,0.26723340272538953,0.3979523057849336,0.20566636328624288,0.3032610448131107,0.4910725918961693,0.7688961151739285,0.14172547175170386,1.1931613103435295,0.8074135335455861,0.13523332373274394,1.3196328349329591,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Juventude x Mirassol,2025-04-20,2025-04-19,draw,0.49816334100495074,0.25951447242808284,0.24232218655860407,0.3100025396259924,0.24972182407569798,0.44027563591791297,0.8528615514257856,0.14497210524622317,1.3874076843314576,0.8552055729632181,0.15344337821190526,1.3489428074955345,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Sao Paulo x Santos,2025-04-20,2025-04-19,home,0.5180716719741209,0.2604268647070872,0.22150146331043816,0.5494425486109569,0.28476241408985464,0.16579503726353126,0.3115796438616875,0.11524500569761463,0.5988510627227825,0.3491399634636483,0.14065890580309276,0.6576416834095118,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Atletico-MG x Botafogo,2025-04-20,2025-04-19,home,0.2887369319734335,0.29500119988020707,0.41626186814612026,0.181357128702394,0.3486784260320755,0.4699644452651791,1.0126193753200017,0.4455213652700632,1.707287104941749,0.7661948027418242,0.3395845474056307,1.2422392754051357,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Fluminense x Vitoria,2025-04-20,2025-04-19,draw,0.4404700481731611,0.2859928971645235,0.27353705466166983,0.5105309400122127,0.32447990047163305,0.16498915951413667,0.7441906683337496,0.14393163173380025,1.1255316847513206,0.7786425265101589,0.13441819180550071,1.2517883035597592,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Fortaleza EC x Palmeiras,2025-04-20,2025-04-19,away,0.44140783755133134,0.2975753764051986,0.2610167860431819,0.34609651936474645,0.35735721282747523,0.29654626780772836,0.7423341316114499,0.3073149770257791,1.2155520261492894,0.8294881742043865,0.3704685347806326,1.3431705593858292,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,RB Bragantino x Cruzeiro,2025-04-20,2025-04-19,home,0.5080035508765323,0.26519583660399243,0.22680061251394273,0.44005373907012724,0.3228077117862034,0.23713854914177812,0.4739793254070572,0.18488725330965483,0.8208584252773213,0.3638278555388921,0.14674951189465507,0.6772668415136509,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Bahia x Ceara,2025-04-21,2025-04-20,home,0.4944383022825423,0.270141448152902,0.2354202495610356,0.36175602185460404,0.29144708184327284,0.346796896296705,0.6125648644348476,0.263811731461823,1.0167852671554551,0.38399172611248544,0.1555076620519979,0.704332903585143,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Internacional x Juventude,2025-04-26,2025-04-21,home,0.6192571163953875,0.21360992700622636,0.16713295626296987,0.7713015477542067,0.16070693544195724,0.06799150027267804,0.0827525452680964,0.028462914208453868,0.25967586936170417,0.21852776940036064,0.08644928429843676,0.4792347187200607,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Ceara x Sao Paulo,2025-04-26,2025-04-21,draw,0.39146213076081265,0.2779858316125396,0.33055203762603136,0.45698549989079823,0.3089652008970429,0.2340492992099663,0.7411439151423833,0.13180741078607272,1.174526626882498,0.7838117087507528,0.13125362469946217,1.2801851320128008,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Mirassol x Atletico-MG,2025-04-26,2025-04-21,draw,0.476870023767,0.2626918722276115,0.2604381039997332,0.6905175805622956,0.19740898877244784,0.1120734263307353,1.1335273132583819,0.24468749146334323,1.622477617191477,0.8388563008617398,0.14761651279273033,1.3367735221388546,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Sport Recife x Fortaleza EC,2025-04-26,2025-04-21,draw,0.42227041622809974,0.26383515047675077,0.31389443329221445,0.18923685129351964,0.33037778797627526,0.4803853607296701,0.7149745875264071,0.13329034034568746,1.1075184672699072,0.8187807053468813,0.1384210098375678,1.3324308008857446,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Botafogo x Fluminense,2025-04-26,2025-04-21,home,0.4687864332261576,0.2934621936693851,0.23775137310393157,0.47866026424546393,0.37873582009931767,0.1426039156551958,0.4355718182631064,0.14606549841840505,0.736764193663291,0.4248336280506401,0.16935678446882124,0.757607980502084,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Flamengo x Corinthians,2025-04-27,2025-04-26,home,0.5259247768252016,0.23428215216315704,0.2397930709295198,0.6678876601261745,0.21610035282221057,0.11601198544826993,0.17045674955400084,0.06187869371806572,0.40363529305204454,0.3371361609162453,0.1411240170667145,0.642597086309329,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Palmeiras x Bahia,2025-04-27,2025-04-26,away,0.5700899940692272,0.232991221937901,0.1969187839108412,0.7745969591119931,0.17087775960456916,0.05452527616507927,1.5231221112037432,0.7469614463988546,2.909090901981471,1.02422695047321,0.48497102042066964,1.6249638996604585,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Cruzeiro x Vasco DA Gama,2025-04-27,2025-04-26,home,0.6199103098016973,0.2254401776668856,0.15464951242419395,0.5366886087809468,0.2911360184960924,0.17217537270902689,0.32906198546658394,0.12215090210281251,0.6223372245803147,0.2192079179945596,0.08419232216062335,0.4781804730176655,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Vitoria x Gremio,2025-04-27,2025-04-26,draw,0.4795917767723507,0.26114738319483566,0.25926084002626637,0.6094414403640158,0.23829296364353048,0.15226559541283521,0.9748012900143475,0.19730184047795168,1.4342544226170708,0.8431276448786247,0.1486122277610902,1.3426703444646582,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Santos x RB Bragantino,2025-04-27,2025-04-26,away,0.4114021583223704,0.2803475063847625,0.30825033529220497,0.4277525000003391,0.2958804803942306,0.2763670195987197,0.7941621502593005,0.3533084457856339,1.286025515486121,0.726364058831806,0.3238846672473678,1.176843049210116,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Sao Paulo x Fortaleza EC,2025-05-02,2025-04-27,draw,0.5130489653147893,0.25544152224071837,0.2315095124321013,0.41217382783583106,0.32156706379921485,0.2662591083645595,0.7010524260619502,0.12039058857007084,1.1345491604816078,0.8711832219603438,0.1584079475814312,1.3647617713046167,0.8555540166204986,0.15436634349030473,1.3450514025858415
2025,Fluminense x Sport Recife,2025-05-03,2025-05-02,home,0.5032102376734962,0.29295837427610943,0.20383138804967824,0.5698335290633015,0.3380935926451347,0.0920728782913531,0.30782788502268205,0.09676030381751327,0.562411015084606,0.3741719117651837,0.1441736513534873,0.6867472286647573,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Ceara x Vitoria,2025-05-03,2025-05-02,home,0.39971346282260284,0.26878495367359734,0.33150158350232956,0.49864098310651866,0.2831112500120048,0.2182477668663736,0.3791449314459171,0.14949647578457476,0.6958689149077621,0.5424825779023004,0.23511861329097866,0.9170073315138499,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Corinthians x Internacional,2025-05-03,2025-05-02,home,0.5298870685314131,0.24027877990086835,0.22983415152051093,0.3405471150087954,0.2926764278392649,0.366776457149512,0.6550625684551231,0.28470153852207575,1.0772017928949413,0.3315637976097914,0.13691495278042065,0.6350913733829804,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Bahia x Botafogo,2025-05-03,2025-05-02,home,0.36100310385465545,0.3230311698531375,0.31596572629219283,0.2366231974210405,0.3576379600825475,0.40573884249637565,0.8752730615179802,0.373684075513002,1.4412862873536558,0.6125005101714237,0.2540756867373731,1.0188687227508846,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Gremio x Santos,2025-05-04,2025-05-03,home,0.42965104900427303,0.2636890745396725,0.30665987645280696,0.5290939167349047,0.25204445376324025,0.21886162938967632,0.33317935874798704,0.13482647606214007,0.6365893265206739,0.4888701337595659,0.2096691028649843,0.844781913693771,0.37134349030470915,0.1517347645429363,0.6878978246738016
2025,Vasco DA Gama x Palmeiras,2025-05-04,2025-05-03,away,0.36390663778121835,0.27218673872418575,0.36390662349373565,0.23209181743210647,0.30668956862788255,0.46121861393874064,0.43821048519018674,0.17207599684183061,0.773883131603878,0.6111284453936793,0.2685214123276383,1.010857973117917,0.9029224376731302,0.4175242382271468,1.4403615823901665
2025,Cruzeiro x Flamengo,2025-05-04,2025-05-03,home,0.35082228702195045,0.2899921324035044,0.35918558057436917,0.2425553816360522,0.3275231236227598,0.4299214947409708,0.8658262380364268,0.379277420764502,1.4165252167982298,0.6345414211758892,0.27522299216004203,1.0474754885125839,0.37134349030470915,0.1517347645429363,0.6878978246738016
