fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
488991,Paulo Moreira,UTC,2019-12-22T18:00:00+00:00,1577037600,1577037600,1577041200,5635,Estádio Jânio de Moraes,"Nova Iguaçu, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 1,7782,Nova Iguaçu,https://media.api-sports.io/football/teams/7782.png,True,12295,Friburguense,https://media.api-sports.io/football/teams/12295.png,False,2,0,0,0,2,0,,,,
488993,Alex Gomes,UTC,2019-12-22T18:00:00+00:00,1577037600,1577037600,1577041200,5665,Estádio Luso-Brasileiro,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 1,7835,Portuguesa RJ,https://media.api-sports.io/football/teams/7835.png,True,2203,Americano Campos,https://media.api-sports.io/football/teams/2203.png,False,2,0,1,0,2,0,,,,
488992,Felipe da Silva Gonçalves,UTC,2019-12-22T18:00:00+00:00,1577037600,1577037600,1577041200,8281,Estádio Giulite Coutinho,"Mesquita, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 1,13104,América RJ,https://media.api-sports.io/football/teams/13104.png,True,7815,Macaé,https://media.api-sports.io/football/teams/7815.png,False,3,1,1,0,3,1,,,,
488994,Yuri Elino Ferreira da Cruz,UTC,2019-12-28T18:00:00+00:00,1577556000,1577556000,1577559600,208,Estádio Antônio Ferreira de Medeiros,"Cardoso Moreira, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 2,2203,Americano Campos,https://media.api-sports.io/football/teams/2203.png,,13104,América RJ,https://media.api-sports.io/football/teams/13104.png,,0,0,0,0,0,0,,,,
488995,João Ennio Sobral,UTC,2019-12-29T18:00:00+00:00,1577642400,1577642400,1577646000,5651,Estádio Claúdio Moacir de Azevedo,"Macaé, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 2,7815,Macaé,https://media.api-sports.io/football/teams/7815.png,True,7782,Nova Iguaçu,https://media.api-sports.io/football/teams/7782.png,False,2,0,1,0,2,0,,,,
488996,Tarcizo Pinheiro Caetano,UTC,2019-12-29T18:00:00+00:00,1577642400,1577642400,1577646000,7829,Estádio Eduardo Guinle,"Nova Friburgo, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 2,12295,Friburguense,https://media.api-sports.io/football/teams/12295.png,False,7835,Portuguesa RJ,https://media.api-sports.io/football/teams/7835.png,True,0,2,0,1,0,2,,,,
488997,Daniel Victor Costa Silva,UTC,2020-01-04T18:00:00+00:00,1578160800,1578160800,1578164400,5635,Estádio Jânio de Moraes,"Nova Iguaçu, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 3,7782,Nova Iguaçu,https://media.api-sports.io/football/teams/7782.png,False,2203,Americano Campos,https://media.api-sports.io/football/teams/2203.png,True,1,2,1,1,1,2,,,,
488999,Philip Georg Bennett,UTC,2020-01-04T18:00:00+00:00,1578160800,1578160800,1578164400,5651,Estádio Claúdio Moacir de Azevedo,"Macaé, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 3,7815,Macaé,https://media.api-sports.io/football/teams/7815.png,True,12295,Friburguense,https://media.api-sports.io/football/teams/12295.png,False,1,0,0,0,1,0,,,,
488998,Diego da Silva Lourenço,UTC,2020-01-04T18:00:00+00:00,1578160800,1578160800,1578164400,8281,Estádio Giulite Coutinho,"Mesquita, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 3,13104,América RJ,https://media.api-sports.io/football/teams/13104.png,,7835,Portuguesa RJ,https://media.api-sports.io/football/teams/7835.png,,1,1,0,1,1,1,,,,
489002,Rodrigo Nunes de Sá,UTC,2020-01-08T18:00:00+00:00,1578506400,1578506400,1578510000,208,Estádio Antônio Ferreira de Medeiros,"Cardoso Moreira, Rio de Janeiro",Match Finished,FT,90,624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,2020,Preliminary Round - 4,2203,Americano Campos,https://media.api-sports.io/football/teams/2203.png,True,7815,Macaé,https://media.api-sports.io/football/teams/7815.png,False,1,0,0,0,1,0,,,,
