fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,fixture_status_extra,league_standings,chave
79088659596,,UTC,2008-05-10T18:10:00+00:00,1210443000,1210443000.0,1210446600.0,,Barradão,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,136,Vitoria,,False,135,Cruzeiro,,True,0.0,2.0,,,,,,,,,,True,
70638542901,,UTC,2008-05-10T18:10:00+00:00,1210443000,1210443000.0,1210446600.0,,Morumbi,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,126,Sao Paulo,,False,130,Gremio,,True,0.0,1.0,,,,,,,,,,True,
39619218338,,UTC,2008-05-10T18:10:00+00:00,1210443000,1210443000.0,1210446600.0,,Aflitos,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,755,Nautico Recife,,True,151,Goias,,False,2.0,1.0,,,,,,,,,,True,
54878663736,,UTC,2008-05-11T18:10:00+00:00,1210529400,1210529400.0,1210533000.0,,Canindé,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,1214,Portuguesa,,,454769,Figueirense,,,5.0,5.0,,,,,,,,,,True,
44825473436,,UTC,2008-05-11T18:10:00+00:00,1210529400,1210529400.0,1210533000.0,,Mineirão,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,1062,Atletico-MG,,,124,Fluminense,,,0.0,0.0,,,,,,,,,,True,
17173009484,,UTC,2008-05-11T16:00:00+00:00,1210521600,1210521600.0,1210525200.0,,Ipatingão,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,3976,Ipatinga,,False,134,Atletico Paranaense,,True,0.0,1.0,,,,,,,,,,True,
33559645671,,UTC,2008-05-11T16:00:00+00:00,1210521600,1210521600.0,1210525200.0,,Engenhão,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,120,Botafogo,,True,123,Sport Recife,,False,2.0,0.0,,,,,,,,,,True,
13141417821,,UTC,2008-05-11T16:00:00+00:00,1210521600,1210521600.0,1210525200.0,,Couto Pereira,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,147,Coritiba,,True,121,Palmeiras,,False,2.0,0.0,,,,,,,,,,True,
56363976780,,UTC,2008-05-11T18:10:00+00:00,1210529400,1210529400.0,1210533000.0,,Maracanã,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,127,Flamengo,,True,128,Santos,,False,3.0,1.0,,,,,,,,,,True,
39275352026,,UTC,2008-05-11T16:00:00+00:00,1210521600,1210521600.0,1210525200.0,,Beira Rio,,Match Finished,FT,90.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2008,Regular Season - 1,119,Internacional,,True,133,Vasco DA Gama,,False,1.0,0.0,,,,,,,,,,True,
