type,date,team,n_simulations
brasileirao_title,2025-11-15,Cruzeiro,4
brasileirao_relegation,2025-11-15,Santos,279
brasileirao_relegation,2025-11-15,Juventude,760
brasileirao_relegation,2025-11-15,Fortaleza EC,849
brasileirao_relegation,2025-11-15,Sport Recife,900
brasileirao_relegation,2025-11-15,Vitoria,577
brasileirao_relegation,2025-11-15,Internacional,190
brasileirao_relegation,2025-11-15,Gremio,17
brasileirao_relegation,2025-11-15,Ceara,9
brasileirao_relegation,2025-11-15,Vasco DA Gama,7
brasileirao_relegation,2025-11-15,RB Bragantino,8
brasileirao_relegation,2025-11-15,Corinthians,4
brasileirao_title,2025-11-16,Flamengo,677
brasileirao_title,2025-11-16,Palmeiras,215
brasileirao_title,2025-11-16,Cruzeiro,8
brasileirao_relegation,2025-11-16,Vitoria,584
brasileirao_relegation,2025-11-16,Juventude,762
brasileirao_relegation,2025-11-16,Fortaleza EC,846
brasileirao_relegation,2025-11-16,Sport Recife,900
brasileirao_relegation,2025-11-16,Internacional,178
brasileirao_relegation,2025-11-16,Santos,285
brasileirao_relegation,2025-11-16,Gremio,29
brasileirao_relegation,2025-11-16,Vasco DA Gama,5
brasileirao_relegation,2025-11-16,Ceara,7
brasileirao_relegation,2025-11-16,Atletico-MG,1
brasileirao_relegation,2025-11-16,Corinthians,3
brasileirao_title,2025-11-18,Flamengo,673
brasileirao_title,2025-11-18,Palmeiras,216
brasileirao_title,2025-11-18,Cruzeiro,11
brasileirao_relegation,2025-11-18,Fortaleza EC,857
brasileirao_relegation,2025-11-18,Santos,279
brasileirao_relegation,2025-11-18,Juventude,772
brasileirao_relegation,2025-11-18,Sport Recife,900
brasileirao_relegation,2025-11-18,Vitoria,557
brasileirao_relegation,2025-11-18,Internacional,196
brasileirao_relegation,2025-11-18,Ceara,12
brasileirao_relegation,2025-11-18,Gremio,25
brasileirao_relegation,2025-11-18,Vasco DA Gama,1
brasileirao_relegation,2025-11-18,Corinthians,1
brasileirao_title,2025-11-19,Flamengo,691
brasileirao_title,2025-11-19,Palmeiras,184
brasileirao_title,2025-11-19,Cruzeiro,25
brasileirao_relegation,2025-11-19,Fortaleza EC,855
brasileirao_relegation,2025-11-19,Vitoria,504
brasileirao_relegation,2025-11-19,Juventude,778
brasileirao_relegation,2025-11-19,Sport Recife,900
brasileirao_relegation,2025-11-19,Internacional,184
brasileirao_relegation,2025-11-19,Santos,367
brasileirao_relegation,2025-11-19,Corinthians,2
brasileirao_relegation,2025-11-19,Ceara,5
brasileirao_relegation,2025-11-19,Vasco DA Gama,5
brasileirao_title,2025-11-20,Flamengo,84
brasileirao_title,2025-11-20,Palmeiras,16
brasileirao_relegation,2025-11-20,Vitoria,62
brasileirao_relegation,2025-11-20,Juventude,88
brasileirao_relegation,2025-11-20,Santos,50
brasileirao_relegation,2025-11-20,Sport Recife,100
brasileirao_relegation,2025-11-20,Fortaleza EC,84
brasileirao_relegation,2025-11-20,Ceara,9
brasileirao_relegation,2025-11-20,Internacional,5
brasileirao_relegation,2025-11-20,Vasco DA Gama,2
brasileirao_title,2025-11-22,Flamengo,92
brasileirao_title,2025-11-22,Palmeiras,8
brasileirao_relegation,2025-11-22,Juventude,92
brasileirao_relegation,2025-11-22,Santos,47
brasileirao_relegation,2025-11-22,Fortaleza EC,86
brasileirao_relegation,2025-11-22,Sport Recife,100
brasileirao_relegation,2025-11-22,Vitoria,56
brasileirao_relegation,2025-11-22,Ceara,9
brasileirao_relegation,2025-11-22,Internacional,9
brasileirao_relegation,2025-11-22,Gremio,1
brasileirao_title,2025-11-23,Palmeiras,1
brasileirao_title,2025-11-23,Flamengo,97
brasileirao_title,2025-11-23,Cruzeiro,2
brasileirao_relegation,2025-11-23,Fortaleza EC,84
brasileirao_relegation,2025-11-23,Santos,61
brasileirao_relegation,2025-11-23,Juventude,100
brasileirao_relegation,2025-11-23,Sport Recife,100
brasileirao_relegation,2025-11-23,Internacional,12
brasileirao_relegation,2025-11-23,Vitoria,36
brasileirao_relegation,2025-11-23,Vasco DA Gama,2
brasileirao_relegation,2025-11-23,Ceara,4
brasileirao_relegation,2025-11-23,Gremio,1
brasileirao_title,2025-11-24,Flamengo,93
brasileirao_title,2025-11-24,Palmeiras,7
brasileirao_relegation,2025-11-24,Santos,43
brasileirao_relegation,2025-11-24,Juventude,99
brasileirao_relegation,2025-11-24,Fortaleza EC,92
brasileirao_relegation,2025-11-24,Sport Recife,100
brasileirao_relegation,2025-11-24,Vitoria,49
brasileirao_relegation,2025-11-24,Internacional,6
brasileirao_relegation,2025-11-24,Ceara,9
brasileirao_relegation,2025-11-24,Vasco DA Gama,2
brasileirao_title,2025-11-25,Flamengo,90
brasileirao_title,2025-11-25,Palmeiras,9
brasileirao_title,2025-11-25,Cruzeiro,1
brasileirao_relegation,2025-11-25,Internacional,10
brasileirao_relegation,2025-11-25,Juventude,99
brasileirao_relegation,2025-11-25,Fortaleza EC,87
brasileirao_relegation,2025-11-25,Sport Recife,100
brasileirao_relegation,2025-11-25,Vitoria,45
brasileirao_relegation,2025-11-25,Vasco DA Gama,6
brasileirao_relegation,2025-11-25,Santos,48
brasileirao_relegation,2025-11-25,Ceara,5
