fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1155170,,UTC,2024-01-20T13:00:00+00:00,1705755600,1705755600,1705759200,11101,Estádio Francisco Vasques,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 1,1219,Sao Francisco,https://media.api-sports.io/football/teams/1219.png,False,18377,Caeté,https://media.api-sports.io/football/teams/18377.png,True,0,1,0,1,0,1,,,,
1155167,,UTC,2024-01-20T18:30:00+00:00,1705775400,1705775400,1705779000,,Estádio São Benedito,"Bragança, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 1,2207,Bragantino PA,https://media.api-sports.io/football/teams/2207.png,,13126,Tapajós,https://media.api-sports.io/football/teams/13126.png,,0,0,0,0,0,0,,,,
1155168,,UTC,2024-01-20T19:30:00+00:00,1705779000,1705779000,1705782600,5697,Estádio Municipal Zinho de Oliveira,"Marabá, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 1,7879,Águia de Marabá,https://media.api-sports.io/football/teams/7879.png,,15611,Tuna Luso,https://media.api-sports.io/football/teams/15611.png,,0,0,0,0,0,0,,,,
1155171,,UTC,2024-01-20T20:00:00+00:00,1705780800,1705780800,1705784400,19345,Estádio Municipal Orfelino Martins Valente,"Cametá, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 1,20723,Cametá,https://media.api-sports.io/football/teams/20723.png,,13124,Castanhal,https://media.api-sports.io/football/teams/13124.png,,2,2,2,0,2,2,,,,
1155169,,UTC,2024-01-20T22:00:00+00:00,1705788000,1705788000,1705791600,262,Estádio Estadual Jornalista Edgar Augusto Proença,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 1,149,Paysandu,https://media.api-sports.io/football/teams/149.png,True,22873,Santa Rosa,https://media.api-sports.io/football/teams/22873.png,False,1,0,0,0,1,0,,,,
1155172,,UTC,2024-01-21T19:00:00+00:00,1705863600,1705863600,1705867200,262,Estádio Estadual Jornalista Edgar Augusto Proença,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 1,1198,Remo,https://media.api-sports.io/football/teams/1198.png,True,22872,Canaã,https://media.api-sports.io/football/teams/22872.png,False,5,0,4,0,5,0,,,,
1155174,,UTC,2024-01-23T19:00:00+00:00,1706036400,1706036400,1706040000,7821,Arena Verde,"Paragominas, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 2,13126,Tapajós,https://media.api-sports.io/football/teams/13126.png,,7879,Águia de Marabá,https://media.api-sports.io/football/teams/7879.png,,1,1,0,1,1,1,,,,
1155175,,UTC,2024-01-24T13:00:00+00:00,1706101200,1706101200,1706104800,11101,Estádio Francisco Vasques,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 2,15611,Tuna Luso,https://media.api-sports.io/football/teams/15611.png,,2207,Bragantino PA,https://media.api-sports.io/football/teams/2207.png,,2,2,1,2,2,2,,,,
1155173,,UTC,2024-01-24T13:00:00+00:00,1706101200,1706101200,1706104800,,Centro de Treinamento do Castanhal,"Castanhal, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 2,22873,Santa Rosa,https://media.api-sports.io/football/teams/22873.png,False,1219,Sao Francisco,https://media.api-sports.io/football/teams/1219.png,True,0,1,0,1,0,1,,,,
1155176,,UTC,2024-01-24T18:30:00+00:00,1706121000,1706121000,1706124600,,Estádio São Benedito,"Bragança, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 2,18377,Caeté,https://media.api-sports.io/football/teams/18377.png,False,149,Paysandu,https://media.api-sports.io/football/teams/149.png,True,0,1,0,0,0,1,,,,
1155177,,UTC,2024-01-24T19:00:00+00:00,1706122800,1706122800,1706126400,,Estádio Municipal Benezão,"Canaã dos Carajás, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 2,22872,Canaã,https://media.api-sports.io/football/teams/22872.png,,20723,Cametá,https://media.api-sports.io/football/teams/20723.png,,1,1,,,1,1,,,,
1155178,,UTC,2024-01-24T23:00:00+00:00,1706137200,1706137200,1706140800,262,Estádio Estadual Jornalista Edgar Augusto Proença,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 2,13124,Castanhal,https://media.api-sports.io/football/teams/13124.png,False,1198,Remo,https://media.api-sports.io/football/teams/1198.png,True,0,1,0,1,0,1,,,,
1155179,,UTC,2024-01-27T18:30:00+00:00,1706380200,1706380200,1706383800,,Estádio São Benedito,"Bragança, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2024,1st Phase - 3,18377,Caeté,https://media.api-sports.io/football/teams/18377.png,,22872,Canaã,https://media.api-sports.io/football/teams/22872.png,,1,1,0,1,1,1,,,,
