fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
489229,,UTC,2020-01-18T18:30:00+00:00,1579372200,1579372200,1579375800,19345,Estádio Municipal Orfelino Martins Valente,"Cametá, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,7776,Independente PA,https://media.api-sports.io/football/teams/7776.png,False,13124,Castanhal,https://media.api-sports.io/football/teams/13124.png,True,2,3,,,2,3,,,,
489230,,UTC,2020-01-19T13:00:00+00:00,1579438800,1579438800,1579442400,7821,Arena Verde,"Paragominas, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,12287,Paragominas,https://media.api-sports.io/football/teams/12287.png,True,13123,Carajás,https://media.api-sports.io/football/teams/13123.png,False,5,0,,,5,0,,,,
489231,,UTC,2020-01-19T18:30:00+00:00,1579458600,1579458600,1579462200,,Estádio São Benedito,"Bragança, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,2207,Bragantino PA,https://media.api-sports.io/football/teams/2207.png,True,7879,Águia de Marabá,https://media.api-sports.io/football/teams/7879.png,False,3,1,,,3,1,,,,
489232,,UTC,2020-01-19T19:00:00+00:00,1579460400,1579460400,1579464000,262,Estádio Estadual Jornalista Edgar Augusto Proença,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,1198,Remo,https://media.api-sports.io/football/teams/1198.png,True,13126,Tapajós,https://media.api-sports.io/football/teams/13126.png,False,1,0,,,1,0,,,,
489233,,UTC,2020-01-21T00:00:00+00:00,1579564800,1579564800,1579568400,260,Estádio Leônidas Sodré de Castro,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 1,149,Paysandu,https://media.api-sports.io/football/teams/149.png,True,13125,Itupiranga,https://media.api-sports.io/football/teams/13125.png,False,3,1,,,3,1,,,,
489234,,UTC,2020-01-25T18:30:00+00:00,1579977000,1579977000,1579980600,19345,Estádio Municipal Orfelino Martins Valente,"Cametá, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,7776,Independente PA,https://media.api-sports.io/football/teams/7776.png,True,13125,Itupiranga,https://media.api-sports.io/football/teams/13125.png,False,2,0,,,2,0,,,,
489235,,UTC,2020-01-25T20:00:00+00:00,1579982400,1579982400,1579986000,5697,Estádio Municipal Zinho de Oliveira,"Marabá, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,7879,Águia de Marabá,https://media.api-sports.io/football/teams/7879.png,True,13124,Castanhal,https://media.api-sports.io/football/teams/13124.png,False,2,1,,,2,1,,,,
489236,,UTC,2020-01-26T19:00:00+00:00,1580065200,1580065200,1580068800,262,Estádio Estadual Jornalista Edgar Augusto Proença,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,13123,Carajás,https://media.api-sports.io/football/teams/13123.png,False,1198,Remo,https://media.api-sports.io/football/teams/1198.png,True,0,1,,,0,1,,,,
489237,,UTC,2020-01-26T20:00:00+00:00,1580068800,1580068800,1580072400,2938,Estádio Jader Fontenelle Barbalho,"Santarém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,13126,Tapajós,https://media.api-sports.io/football/teams/13126.png,True,12287,Paragominas,https://media.api-sports.io/football/teams/12287.png,False,2,1,,,2,1,,,,
489238,,UTC,2020-01-28T00:00:00+00:00,1580169600,1580169600,1580173200,260,Estádio Leônidas Sodré de Castro,"Belém, Pará",Match Finished,FT,90,627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,2020,1st Phase - 2,149,Paysandu,https://media.api-sports.io/football/teams/149.png,True,2207,Bragantino PA,https://media.api-sports.io/football/teams/2207.png,False,1,0,,,1,0,,,,
