fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
688918,Denis Ribeiro Serafim,UTC,2021-05-29T22:00:00+00:00,1622325600,1622325600,1622329200,235.0,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,2,2,1,2,2,2,,,,
688915,Bruno Arleu de Araujo,UTC,2021-05-29T23:00:00+00:00,1622329200,1622329200,1622332800,11287.0,Estádio Governador Roberto Santos,"Salvador de Bahia, Bahia",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,118,Bahia,https://media.api-sports.io/football/teams/118.png,True,128,Santos,https://media.api-sports.io/football/teams/128.png,False,3,0,0,0,3,0,,,,
688911,Rodolpho Toski Marques,UTC,2021-05-30T00:00:00+00:00,1622332800,1622332800,1622336400,,Estádio Cícero Pompeu de Toledo,"São Paulo, São Paulo",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,0,0,0,0,0,0,,,,
688912,Caio Max Augusto Vieira,UTC,2021-05-30T14:00:00+00:00,1622383200,1622383200,1622386800,234.0,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,False,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,1,2,1,0,1,2,,,,
688909,Anderson Daronco,UTC,2021-05-30T19:00:00+00:00,1622401200,1622401200,1622404800,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,False,1,0,0,0,1,0,,,,
688914,Savio Pereira,UTC,2021-05-30T19:00:00+00:00,1622401200,1622401200,1622404800,225.0,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,129,Ceara,https://media.api-sports.io/football/teams/129.png,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,False,3,2,2,1,3,2,,,,
688910,Felipe Fernandes de Lima,UTC,2021-05-30T21:15:00+00:00,1622409300,1622409300,1622412900,11531.0,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,131,Corinthians,https://media.api-sports.io/football/teams/131.png,False,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,True,0,1,0,1,0,1,,,,
688917,Marielson Alves Silva,UTC,2021-05-30T21:15:00+00:00,1622409300,1622409300,1622412900,227.0,Arena Condá,"Chapecó, Santa Catarina",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,132,Chapecoense-sc,https://media.api-sports.io/football/teams/132.png,False,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,True,0,3,0,2,0,3,,,,
688916,Jefferson Ferreira de Moraes,UTC,2021-05-30T21:15:00+00:00,1622409300,1622409300,1622412900,10493.0,Arena da Baixada,"Curitiba, Paraná",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,True,125,America Mineiro,https://media.api-sports.io/football/teams/125.png,False,1,0,0,0,1,0,,,,
688913,Vinicius Gonçalves Dias Araujo,UTC,2021-05-30T23:30:00+00:00,1622417400,1622417400,1622421000,244.0,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2021,Regular Season - 1,119,Internacional,https://media.api-sports.io/football/teams/119.png,,123,Sport Recife,https://media.api-sports.io/football/teams/123.png,,2,2,2,0,2,2,,,,
