fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,fixture_status_extra,league_standings,chave
13703,,UTC,2017-05-12T22:15:00+00:00,1494627300,1494627300.0,1494630900.0,,Estádio Rei Pelé,Maceio,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,146,CRB,https://media.api-sports.io/football/teams/146.png,True,129,Ceara,https://media.api-sports.io/football/teams/129.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,
13701,,UTC,2017-05-12T23:30:00+00:00,1494631800,1494631800.0,1494635400.0,,Estádio Brinco de Ouro da Princesa,Campinas,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,138,Guarani Campinas,https://media.api-sports.io/football/teams/138.png,True,141,Brasil DE Pelotas,https://media.api-sports.io/football/teams/141.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,,,
13702,,UTC,2017-05-12T23:30:00+00:00,1494631800,1494631800.0,1494635400.0,,Estádio Alfredo Jaconi,Caxias do Sul,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,152,Juventude,https://media.api-sports.io/football/teams/152.png,True,752,Luverdense,https://media.api-sports.io/football/teams/752.png,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,,,
13700,,UTC,2017-05-13T00:30:00+00:00,1494635400,1494635400.0,1494639000.0,,Arena De Pernambuco,Sao Lourenco da Mata,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,755,Nautico Recife,https://media.api-sports.io/football/teams/755.png,,125,America Mineiro,https://media.api-sports.io/football/teams/125.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
13698,,UTC,2017-05-13T19:30:00+00:00,1494703800,1494703800.0,1494707400.0,,Estadio Heriberto Hülse,Criciuma,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,753,Santa Cruz,https://media.api-sports.io/football/teams/753.png,True,1.0,2.0,1.0,0.0,1.0,2.0,,,,,,,
13699,,UTC,2017-05-13T19:30:00+00:00,1494703800,1494703800.0,1494707400.0,,"Estádio Municipal Jacy Scaff (Londrina, Paraná)",,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,148,Londrina,https://media.api-sports.io/football/teams/148.png,False,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,,,,
13697,,UTC,2017-05-13T19:30:00+00:00,1494703800,1494703800.0,1494707400.0,,Melão,Varginha,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,153,BOA,https://media.api-sports.io/football/teams/153.png,False,142,Vila Nova,https://media.api-sports.io/football/teams/142.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
13696,,UTC,2017-05-13T19:30:00+00:00,1494703800,1494703800.0,1494707400.0,,Frasqueirão,Natal,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,754,ABC,https://media.api-sports.io/football/teams/754.png,,122,Parana,https://media.api-sports.io/football/teams/122.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
13695,,UTC,2017-05-13T22:00:00+00:00,1494712800,1494712800.0,1494716400.0,,Serra Dourada,Goiania,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,151,Goias,https://media.api-sports.io/football/teams/151.png,False,137,Figueirense,https://media.api-sports.io/football/teams/137.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
13694,,UTC,2017-05-14T00:00:00+00:00,1494720000,1494720000.0,1494723600.0,,Estádio Leônidas Castro,Belem,Match Finished,FT,90.0,72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,https://media.api-sports.io/flags/br.svg,2017,Regular Season - 1,149,Paysandu,https://media.api-sports.io/football/teams/149.png,True,143,Oeste,https://media.api-sports.io/football/teams/143.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,
